#Note:G; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1340 5.06413919e-1 -2.28210631e+0
1342 4.83069810e-1 -2.23020806e+0
1344 4.61664687e-1 -2.18024531e+0
1346 4.41991247e-1 -2.13210157e+0
1348 4.23868834e-1 -2.08566688e+0
1350 4.07139540e-1 -2.04083798e+0
1352 3.91664935e-1 -1.99751809e+0
1354 3.77323317e-1 -1.95561671e+0
1356 3.64007390e-1 -1.91504935e+0
1358 3.51622309e-1 -1.87573716e+0
1360 3.40084007e-1 -1.83760661e+0
1362 3.29317789e-1 -1.80058914e+0
1364 3.19257116e-1 -1.76462079e+0
1366 3.09842582e-1 -1.72964193e+0
1368 3.01021021e-1 -1.69559687e+0
1370 2.92744751e-1 -1.66243364e+0
1372 2.84970912e-1 -1.63010364e+0
1374 2.77660905e-1 -1.59856145e+0
1376 2.70779896e-1 -1.56776454e+0
1378 2.64296388e-1 -1.53767307e+0
1380 2.58181852e-1 -1.50824969e+0
1382 2.52410399e-1 -1.47945933e+0
1384 2.46958500e-1 -1.45126905e+0
1386 2.41804730e-1 -1.42364787e+0
1388 2.36929554e-1 -1.39656661e+0
1390 2.32315135e-1 -1.36999779e+0
1392 2.27945158e-1 -1.34391547e+0
1394 2.23804685e-1 -1.31829515e+0
1396 2.19880018e-1 -1.29311366e+0
1398 2.16158584e-1 -1.26834906e+0
1400 2.12628826e-1 -1.24398059e+0
1402 2.09280112e-1 -1.21998851e+0
1404 2.06102649e-1 -1.19635411e+0
1406 2.03087410e-1 -1.17305958e+0
1408 2.00226069e-1 -1.15008795e+0
1410 1.97510934e-1 -1.12742307e+0
1412 1.94934902e-1 -1.10504952e+0
1414 1.92491404e-1 -1.08295257e+0
1416 1.90174365e-1 -1.06111812e+0
1418 1.87978163e-1 -1.03953268e+0
1420 1.85897594e-1 -1.01818330e+0
1422 1.83927840e-1 -9.97057563e-1
1424 1.82064441e-1 -9.76143521e-1
1426 1.80303267e-1 -9.55429679e-1
1428 1.78640498e-1 -9.34904955e-1
1430 1.77072597e-1 -9.14558658e-1
1432 1.75596296e-1 -8.94380454e-1
1434 1.74208574e-1 -8.74360345e-1
1436 1.72906644e-1 -8.54488644e-1
1438 1.71687938e-1 -8.34755950e-1
1440 1.70550093e-1 -8.15153130e-1
1442 1.69490939e-1 -7.95671295e-1
1444 1.68508491e-1 -7.76301785e-1
1446 1.67600934e-1 -7.57036147e-1
1448 1.66766619e-1 -7.37866121e-1
1450 1.66004054e-1 -7.18783620e-1
1452 1.65311895e-1 -6.99780717e-1
1454 1.64688941e-1 -6.80849628e-1
1456 1.64134130e-1 -6.61982702e-1
1458 1.63646531e-1 -6.43172398e-1
1460 1.63225340e-1 -6.24411280e-1
1462 1.62869879e-1 -6.05692001e-1
1464 1.62579589e-1 -5.87007289e-1
1466 1.62354031e-1 -5.68349937e-1
1468 1.62192880e-1 -5.49712788e-1
1470 1.62095926e-1 -5.31088725e-1
1472 1.62063071e-1 -5.12470660e-1
1474 1.62094328e-1 -4.93851520e-1
1476 1.62189822e-1 -4.75224239e-1
1478 1.62349790e-1 -4.56581742e-1
1480 1.62574579e-1 -4.37916938e-1
1482 1.62864650e-1 -4.19222706e-1
1484 1.63220575e-1 -4.00491883e-1
1486 1.63643042e-1 -3.81717257e-1
1488 1.64132860e-1 -3.62891548e-1
1490 1.64690952e-1 -3.44007403e-1
1492 1.65318368e-1 -3.25057382e-1
1494 1.66016282e-1 -3.06033940e-1
1496 1.66786002e-1 -2.86929424e-1
1498 1.67628966e-1 -2.67736053e-1
1500 1.68546755e-1 -2.48445906e-1
1502 1.69541096e-1 -2.29050912e-1
1504 1.70613866e-1 -2.09542828e-1
1506 1.71767103e-1 -1.89913232e-1
1508 1.73003010e-1 -1.70153504e-1
1510 1.74323965e-1 -1.50254809e-1
1512 1.75732532e-1 -1.30208083e-1
1514 1.77231466e-1 -1.10004011e-1
1516 1.78823730e-1 -8.96330138e-2
1518 1.80512504e-1 -6.90852245e-2
1520 1.82301197e-1 -4.83504698e-2
1522 1.84193463e-1 -2.74182483e-2
1524 1.86193218e-1 -6.27770712e-3
1526 1.88304655e-1 1.50823814e-2
1528 1.90532261e-1 3.66736459e-2
1530 1.92880842e-1 5.85081425e-2
1532 1.95355541e-1 8.05983839e-2
1534 1.97961866e-1 1.02957369e-1
1536 2.00705711e-1 1.25598618e-1
1538 2.03593393e-1 1.48536202e-1
1540 2.06631674e-1 1.71784786e-1
1542 2.09827804e-1 1.95359661e-1
1544 2.13189555e-1 2.19276795e-1
1546 2.16725263e-1 2.43552868e-1
1548 2.20443876e-1 2.68205328e-1
1550 2.24355000e-1 2.93252439e-1
1552 2.28468958e-1 3.18713336e-1
1554 2.32796852e-1 3.44608083e-1
1556 2.37350626e-1 3.70957741e-1
1558 2.42143143e-1 3.97784432e-1
1560 2.47188266e-1 4.25111412e-1
1562 2.52500949e-1 4.52963155e-1
1564 2.58097339e-1 4.81365430e-1
1566 2.63994885e-1 5.10345400e-1
1568 2.70212463e-1 5.39931715e-1
1570 2.76770514e-1 5.70154620e-1
1572 2.83691198e-1 6.01046069e-1
1574 2.90998562e-1 6.32639850e-1
1576 2.98718738e-1 6.64971713e-1
1578 3.06880149e-1 6.98079519e-1
1580 3.15513756e-1 7.32003390e-1
1582 3.24653325e-1 7.66785877e-1
1584 3.34335727e-1 8.02472140e-1
1586 3.44601288e-1 8.39110140e-1
1588 3.55494164e-1 8.76750846e-1
1590 3.67062788e-1 9.15448459e-1
1592 3.79360355e-1 9.55260651e-1
1594 3.92445390e-1 9.96248821e-1
1596 4.06382383e-1 1.03847836e+0
1598 4.21242514e-1 1.08201897e+0
1600 4.37104489e-1 1.12694491e+0
1602 4.54055487e-1 1.17333540e+0
1604 4.72192248e-1 1.22127488e+0
1606 4.91622333e-1 1.27085341e+0
1608 5.12465558e-1 1.32216700e+0
1610 5.34855666e-1 1.37531795e+0
1612 5.58942252e-1 1.43041521e+0
1614 5.84892996e-1 1.48757471e+0
1616 6.12896259e-1 1.54691957e+0
1618 6.43164107e-1 1.60858035e+0
1620 6.75935838e-1 1.67269511e+0
1622 7.11482105e-1 1.73940936e+0
1624 7.50109751e-1 1.80887569e+0
1626 7.92167476e-1 1.88125323e+0
1628 8.38052500e-1 1.95670650e+0
1630 8.88218413e-1 2.03540374e+0
1632 9.43184403e-1 2.11751433e+0
1634 1.00354614e+0 2.20320511e+0
1636 1.06998858e+0 2.29263503e+0
1638 1.14330103e+0 2.38594768e+0
1640 1.22439480e+0 2.48326088e+0
1642 1.31432380e+0 2.58465230e+0
1644 1.41430841e+0 2.69013960e+0
1646 1.52576276e+0 2.79965331e+0
1648 1.65032550e+0 2.91299981e+0
1650 1.78989347e+0 3.02981098e+0
1652 1.94665696e+0 3.14947603e+0
1654 2.12313399e+0 3.27104965e+0
1656 2.32219837e+0 3.39312903e+0
1658 2.54709300e+0 3.51369087e+0
1660 2.80141376e+0 3.62987831e+0
1662 3.08904054e+0 3.73772804e+0
1664 3.41397961e+0 3.83183194e+0
1666 3.78006420e+0 3.90493809e+0
1668 4.19044081e+0 3.94751999e+0
1670 4.64675157e+0 3.94738701e+0
1672 5.14792388e+0 3.88948363e+0
1674 5.68852479e+0 3.75613086e+0
1676 6.25677646e+0 3.52808153e+0
1678 6.83260568e+0 3.18681920e+0
1680 7.38651238e+0 2.71838540e+0
1682 7.88043154e+0 2.11848636e+0
1684 8.27174073e+0 1.39765817e+0
1686 8.52064652e+0 5.84241775e-1
1688 8.59932664e+0 -2.77239735e-1
1690 8.49940904e+0 -1.13315336e+0
1692 8.23430185e+0 -1.93129752e+0
1694 7.83521171e+0 -2.63081865e+0
1696 7.34288292e+0 -3.20782580e+0
1698 6.79875433e+0 -3.65558840e+0
1700 6.23850479e+0 -3.98078746e+0
1702 5.68900429e+0 -4.19829465e+0
1704 5.16808151e+0 -4.32643891e+0
1706 4.68590836e+0 -4.38365791e+0
1708 4.24694310e+0 -4.38659097e+0
1710 3.85178579e+0 -4.34927207e+0
1712 3.49866852e+0 -4.28301172e+0
1714 3.18453143e+0 -4.19663774e+0
1716 2.90574117e+0 -4.09687895e+0
1718 2.65853890e+0 -3.98877017e+0
1720 2.43929985e+0 -3.87602009e+0
1722 2.24466910e+0 -3.76132054e+0
1724 2.07162007e+0 -3.64659497e+0
1726 1.91746708e+0 -3.53319243e+0
1728 1.77985242e+0 -3.42203610e+0
1730 1.65672038e+0 -3.31373574e+0
1732 1.54628614e+0 -3.20867193e+0
1734 1.44700364e+0 -3.10705900e+0
1736 1.35753497e+0 -3.00899159e+0
1738 1.27672235e+0 -2.91447930e+0
1740 1.20356322e+0 -2.82347205e+0
1742 1.13718839e+0 -2.73587892e+0
1744 1.07684311e+0 -2.65158183e+0
1746 1.02187085e+0 -2.57044560e+0
1748 9.71699384e-1 -2.49232523e+0
1750 9.25828926e-1 -2.41707110e+0
1752 8.83822034e-1 -2.34453276e+0
1754 8.45295005e-1 -2.27456151e+0
1756 8.09910559e-1 -2.20701219e+0
1758 7.77371599e-1 -2.14174438e+0
1760 7.47415891e-1 -2.07862314e+0
1762 7.19811526e-1 -2.01751938e+0
1764 6.94353028e-1 -1.95831013e+0
1766 6.70858033e-1 -1.90087846e+0
1768 6.49164429e-1 -1.84511344e+0
1770 6.29127899e-1 -1.79090992e+0
1772 6.10619810e-1 -1.73816831e+0
1774 5.93525388e-1 -1.68679428e+0
1776 5.77742141e-1 -1.63669849e+0
1778 5.63178495e-1 -1.58779627e+0
1780 5.49752615e-1 -1.54000734e+0
1782 5.37391379e-1 -1.49325544e+0
1784 5.26029491e-1 -1.44746814e+0
1786 5.15608708e-1 -1.40257647e+0
1788 5.06077169e-1 -1.35851466e+0
1790 4.97388820e-1 -1.31521993e+0
1792 4.89502904e-1 -1.27263216e+0
1794 4.82383535e-1 -1.23069374e+0
1796 4.75999317e-1 -1.18934926e+0
1798 4.70323033e-1 -1.14854535e+0
1800 4.65331369e-1 -1.10823045e+0
1802 4.61004692e-1 -1.06835464e+0
1804 4.57326862e-1 -1.02886944e+0
1806 4.54285086e-1 -9.89727601e-1
1808 4.51869803e-1 -9.50883006e-1
1810 4.50074607e-1 -9.12290451e-1
1812 4.48896192e-1 -8.73905516e-1
1814 4.48334343e-1 -8.35684412e-1
1816 4.48391945e-1 -7.97583837e-1
1818 4.49075030e-1 -7.59560842e-1
1820 4.50392852e-1 -7.21572697e-1
1822 4.52357998e-1 -6.83576771e-1
1824 4.54986535e-1 -6.45530407e-1
1826 4.58298191e-1 -6.07390815e-1
1828 4.62316575e-1 -5.69114961e-1
1830 4.67069451e-1 -5.30659475e-1
1832 4.72589045e-1 -4.91980562e-1
1834 4.78912421e-1 -4.53033930e-1
1836 4.86081908e-1 -4.13774732e-1
1838 4.94145593e-1 -3.74157528e-1
1840 5.03157900e-1 -3.34136272e-1
1842 5.13180241e-1 -2.93664333e-1
1844 5.24281774e-1 -2.52694553e-1
1846 5.36540267e-1 -2.11179358e-1
1848 5.50043088e-1 -1.69070935e-1
1850 5.64888334e-1 -1.26321497e-1
1852 5.81186126e-1 -8.28836407e-2
1854 5.99060086e-1 -3.87108532e-2
1856 6.18649013e-1 6.24181781e-3
1858 6.40108805e-1 5.20168743e-2
1860 6.63614630e-1 9.86532025e-2
1862 6.89363395e-1 1.46184557e-1
1864 7.17576529e-1 1.94637597e-1
1866 7.48503108e-1 2.44029365e-1
1868 7.82423352e-1 2.94364038e-1
1870 8.19652475e-1 3.45628782e-1
1872 8.60544907e-1 3.97788455e-1
1874 9.05498798e-1 4.50778865e-1
1876 9.54960732e-1 5.04498204e-1
1878 1.00943044e+0 5.58796212e-1
1880 1.06946519e+0 6.13460501e-1
1882 1.13568337e+0 6.68199395e-1
1884 1.20876651e+0 7.22620511e-1
1886 1.28945848e+0 7.76204272e-1
1888 1.37856037e+0 8.28271490e-1
1890 1.47691851e+0 8.77944335e-1
1892 1.58540236e+0 9.24100333e-1
1894 1.70486787e+0 9.65319867e-1
1896 1.83610037e+0 9.99829068e-1
1898 1.97973025e+0 1.02544246e+0
1900 2.13611332e+0 1.03951351e+0
1902 2.30516895e+0 1.03890673e+0
1904 2.48617169e+0 1.02001217e+0
1906 2.67750054e+0 9.78831174e-1
1908 2.87636413e+0 9.11168719e-1
1910 3.07854322e+0 8.12967865e-1
1912 3.27822059e+0 6.80808394e-1
1914 3.46799594e+0 5.12556567e-1
1916 3.63919235e+0 3.08092723e-1
1918 3.78252975e+0 6.99679900e-2
1920 3.88915247e+0 -1.96218614e-1
1922 3.95186339e+0 -4.81929912e-1
1924 3.96628667e+0 -7.76395121e-1
1926 3.93163175e+0 -1.06783239e+0
1928 3.85081865e+0 -1.34491820e+0
1930 3.72992615e+0 -1.59813260e+0
1932 3.57714542e+0 -1.82066281e+0
1934 3.40155068e+0 -2.00872108e+0
1936 3.21199029e+0 -2.16132998e+0
1938 3.01629031e+0 -2.27975712e+0
1940 2.82082452e+0 -2.36681242e+0
1942 2.63040067e+0 -2.42617654e+0
1944 2.44836493e+0 -2.46185700e+0
1946 2.27682383e+0 -2.47780266e+0
1948 2.11690606e+0 -2.47766530e+0
1950 1.96901428e+0 -2.46467719e+0
1952 1.83304204e+0 -2.44160989e+0
1954 1.70854721e+0 -2.41078412e+0
1956 1.59488339e+0 -2.37410796e+0
1958 1.49129488e+0 -2.33312764e+0
1960 1.39698283e+0 -2.28908145e+0
1962 1.31114916e+0 -2.24295095e+0
1964 1.23302441e+0 -2.19550707e+0
1966 1.16188415e+0 -2.14734982e+0
1968 1.09705742e+0 -2.09894174e+0
1970 1.03793003e+0 -2.05063557e+0
1972 9.83944422e-1 -2.00269683e+0
1974 9.34597426e-1 -1.95532209e+0
1976 8.89436887e-1 -1.90865357e+0
1978 8.48057664e-1 -1.86279091e+0
1980 8.10097443e-1 -1.81780045e+0
1982 7.75232598e-1 -1.77372268e+0
1984 7.43174233e-1 -1.73057805e+0
1986 7.13664502e-1 -1.68837161e+0
1988 6.86473238e-1 -1.64709669e+0
1990 6.61394901e-1 -1.60673774e+0
1992 6.38245832e-1 -1.56727264e+0
1994 6.16861813e-1 -1.52867442e+0
1996 5.97095892e-1 -1.49091267e+0
1998 5.78816460e-1 -1.45395464e+0
2000 5.61905550e-1 -1.41776604e+0
2002 5.46257343e-1 -1.38231171e+0
2004 5.31776840e-1 -1.34755613e+0
2006 5.18378708e-1 -1.31346374e+0
2008 5.05986250e-1 -1.27999927e+0
2010 4.94530506e-1 -1.24712793e+0
2012 4.83949461e-1 -1.21481556e+0
2014 4.74187347e-1 -1.18302869e+0
2016 4.65194032e-1 -1.15173467e+0
2018 4.56924475e-1 -1.12090163e+0
2020 4.49338254e-1 -1.09049856e+0
2022 4.42399147e-1 -1.06049526e+0
2024 4.36074767e-1 -1.03086234e+0
2026 4.30336241e-1 -1.00157116e+0
2028 4.25157923e-1 -9.72593847e-1
2030 4.20517154e-1 -9.43903212e-1
2032 4.16394046e-1 -9.15472713e-1
2034 4.12771296e-1 -8.87276412e-1
2036 4.09634029e-1 -8.59288916e-1
2038 4.06969664e-1 -8.31485329e-1
2040 4.04767798e-1 -8.03841200e-1
2042 4.03020113e-1 -7.76332464e-1
2044 4.01720310e-1 -7.48935395e-1
2046 4.00864042e-1 -7.21626551e-1
2048 4.00448883e-1 -6.94382721e-1
2050 4.00474306e-1 -6.67180879e-1
2052 4.00941673e-1 -6.39998127e-1
2054 4.01854246e-1 -6.12811654e-1
2056 4.03217218e-1 -5.85598686e-1
2058 4.05037750e-1 -5.58336443e-1
2060 4.07325035e-1 -5.31002096e-1
2062 4.10090372e-1 -5.03572729e-1
2064 4.13347266e-1 -4.76025305e-1
2066 4.17111541e-1 -4.48336628e-1
2068 4.21401479e-1 -4.20483323e-1
2070 4.26237979e-1 -3.92441814e-1
2072 4.31644747e-1 -3.64188308e-1
2074 4.37648503e-1 -3.35698793e-1
2076 4.44279230e-1 -3.06949043e-1
2078 4.51570450e-1 -2.77914640e-1
2080 4.59559535e-1 -2.48571010e-1
2082 4.68288069e-1 -2.18893480e-1
2084 4.77802246e-1 -1.88857362e-1
2086 4.88153324e-1 -1.58438065e-1
2088 4.99398135e-1 -1.27611248e-1
2090 5.11599661e-1 -9.63530157e-2
2092 5.24827675e-1 -6.46401791e-2
2094 5.39159463e-1 -3.24505792e-2
2096 5.54680638e-1 2.36497521e-4
2098 5.71486040e-1 3.34397977e-2
2100 5.89680743e-1 6.71754477e-2
2102 6.09381178e-1 1.01456138e-1
2104 6.30716369e-1 1.36290107e-1
2106 6.53829299e-1 1.71679884e-1
2108 6.78878404e-1 2.07620726e-1
2110 7.06039185e-1 2.44098686e-1
2112 7.35505950e-1 2.81088238e-1
2114 7.67493631e-1 3.18549333e-1
2116 8.02239666e-1 3.56423798e-1
2118 8.40005873e-1 3.94630903e-1
2120 8.81080202e-1 4.33061945e-1
2122 9.25778246e-1 4.71573643e-1
2124 9.74444266e-1 5.09980106e-1
2126 1.02745146e+0 5.48043152e-1
2128 1.08520098e+0 5.85460684e-1
2130 1.14811921e+0 6.21852896e-1
2132 1.21665242e+0 6.56746090e-1
2134 1.29125770e+0 6.89554023e-1
2136 1.37238894e+0 7.19556914e-1
2138 1.46047599e+0 7.45878599e-1
2140 1.55589494e+0 7.67462931e-1
2142 1.65892718e+0 7.83051410e-1
2144 1.76970476e+0 7.91165284e-1
2146 1.88813998e+0 7.90097098e-1
2148 2.01383814e+0 7.77918708e-1
2150 2.14599506e+0 7.52515081e-1
2152 2.28328452e+0 7.11655012e-1
2154 2.42374729e+0 6.53110408e-1
2156 2.56470083e+0 5.74833343e-1
2158 2.70269743e+0 4.75192944e-1
2160 2.83356454e+0 3.53260838e-1
2162 2.95256069e+0 2.09114642e-1
2164 3.05466793e+0 4.41072707e-2
2166 3.13501525e+0 -1.38966423e-1
2168 3.18938846e+0 -3.35874537e-1
2170 3.21474257e+0 -5.41169075e-1
2172 3.20961019e+0 -7.48619040e-1
2174 3.17430843e+0 -9.51792507e-1
2176 3.11089156e+0 -1.14467801e+0
2178 3.02286201e+0 -1.32222276e+0
2180 2.91471235e+0 -1.48069232e+0
2182 2.79140337e+0 -1.61781036e+0
2184 2.65787922e+0 -1.73269468e+0
2186 2.51868971e+0 -1.82564606e+0
2188 2.37774909e+0 -1.89786066e+0
2190 2.23822539e+0 -1.95112974e+0
2192 2.10253343e+0 -1.98757075e+0
2194 1.97239700e+0 -2.00941259e+0
2196 1.84894839e+0 -2.01884075e+0
2198 1.73284071e+0 -2.01789708e+0
2200 1.62435693e+0 -2.00842362e+0
2202 1.52350657e+0 -1.99203909e+0
2204 1.43010630e+0 -1.97013739e+0
2206 1.34384423e+0 -1.94389977e+0
2208 1.26432908e+0 -1.91431440e+0
2210 1.19112675e+0 -1.88219916e+0
2212 1.12378652e+0 -1.84822482e+0
2214 1.06185923e+0 -1.81293709e+0
2216 1.00490949e+0 -1.77677658e+0
2218 9.52523198e-1 -1.74009645e+0
2220 9.04312027e-1 -1.70317755e+0
2222 8.59915478e-1 -1.66624134e+0
2224 8.19001431e-1 -1.62946075e+0
2226 7.81265639e-1 -1.59296917e+0
2228 7.46430558e-1 -1.55686789e+0
2230 7.14243781e-1 -1.52123230e+0
2232 6.84476275e-1 -1.48611686e+0
2234 6.56920537e-1 -1.45155926e+0
2236 6.31388760e-1 -1.41758374e+0
2238 6.07711068e-1 -1.38420383e+0
2240 5.85733839e-1 -1.35142458e+0
2242 5.65318155e-1 -1.31924436e+0
2244 5.46338365e-1 -1.28765627e+0
2246 5.28680778e-1 -1.25664938e+0
2248 5.12242473e-1 -1.22620965e+0
2250 4.96930224e-1 -1.19632069e+0
2252 4.82659535e-1 -1.16696439e+0
2254 4.69353765e-1 -1.13812141e+0
2256 4.56943353e-1 -1.10977156e+0
2258 4.45365118e-1 -1.08189412e+0
2260 4.34561632e-1 -1.05446811e+0
2262 4.24480664e-1 -1.02747243e+0
2264 4.15074680e-1 -1.00088608e+0
2266 4.06300394e-1 -9.74688197e-1
2268 3.98118372e-1 -9.48858215e-1
2270 3.90492674e-1 -9.23375874e-1
2272 3.83390536e-1 -8.98221289e-1
2274 3.76782084e-1 -8.73374977e-1
2276 3.70640080e-1 -8.48817870e-1
2278 3.64939691e-1 -8.24531325e-1
2280 3.59658290e-1 -8.00497124e-1
2282 3.54775269e-1 -7.76697467e-1
2284 3.50271878e-1 -7.53114960e-1
2286 3.46131078e-1 -7.29732603e-1
2288 3.42337409e-1 -7.06533767e-1
2290 3.38876878e-1 -6.83502179e-1
2292 3.35736847e-1 -6.60621895e-1
2294 3.32905950e-1 -6.37877279e-1
2296 3.30374000e-1 -6.15252977e-1
2298 3.28131926e-1 -5.92733896e-1
2300 3.26171700e-1 -5.70305170e-1
2302 3.24486285e-1 -5.47952141e-1
2304 3.23069584e-1 -5.25660329e-1
2306 3.21916397e-1 -5.03415407e-1
2308 3.21022385e-1 -4.81203173e-1
2310 3.20384037e-1 -4.59009523e-1
2312 3.19998648e-1 -4.36820424e-1
2314 3.19864294e-1 -4.14621889e-1
2316 3.19979820e-1 -3.92399946e-1
2318 3.20344829e-1 -3.70140615e-1
2320 3.20959674e-1 -3.47829878e-1
2322 3.21825460e-1 -3.25453651e-1
2324 3.22944042e-1 -3.02997758e-1
2326 3.24318040e-1 -2.80447902e-1
2328 3.25950842e-1 -2.57789639e-1
2330 3.27846630e-1 -2.35008344e-1
2332 3.30010395e-1 -2.12089188e-1
2334 3.32447968e-1 -1.89017105e-1
2336 3.35166049e-1 -1.65776761e-1
2338 3.38172247e-1 -1.42352530e-1
2340 3.41475124e-1 -1.18728456e-1
2342 3.45084239e-1 -9.48882254e-2
2344 3.49010215e-1 -7.08151344e-2
2346 3.53264792e-1 -4.64920573e-2
2348 3.57860907e-1 -2.19014135e-2
2350 3.62812770e-1 2.97486540e-3
2352 3.68135958e-1 2.81553684e-2
2354 3.73847510e-1 5.36592382e-2
2356 3.79966045e-1 7.95062046e-2
2358 3.86511883e-1 1.05716616e-1
2360 3.93507188e-1 1.32311472e-1
2362 4.00976115e-1 1.59312453e-1
2364 4.08944988e-1 1.86741949e-1
2366 4.17442491e-1 2.14623084e-1
2368 4.26499875e-1 2.42979740e-1
2370 4.36151200e-1 2.71836576e-1
2372 4.46433592e-1 3.01219036e-1
2374 4.57387541e-1 3.31153355e-1
2376 4.69057223e-1 3.61666554e-1
2378 4.81490866e-1 3.92786420e-1
2380 4.94741152e-1 4.24541475e-1
2382 5.08865670e-1 4.56960918e-1
2384 5.23927420e-1 4.90074555e-1
2386 5.39995377e-1 5.23912686e-1
2388 5.57145117e-1 5.58505963e-1
2390 5.75459518e-1 5.93885199e-1
2392 5.95029549e-1 6.30081125e-1
2394 6.15955140e-1 6.67124067e-1
2396 6.38346163e-1 7.05043553e-1
2398 6.62323518e-1 7.43867799e-1
2400 6.88020352e-1 7.83623073e-1
2402 7.15583405e-1 8.24332905e-1
2404 7.45174515e-1 8.66017090e-1
2406 7.76972273e-1 9.08690460e-1
2408 8.11173851e-1 9.52361362e-1
2410 8.47997016e-1 9.97029771e-1
2412 8.87682305e-1 1.04268497e+0
2414 9.30495391e-1 1.08930267e+0
2416 9.76729593e-1 1.13684153e+0
2418 1.02670851e+0 1.18523878e+0
2420 1.08078873e+0 1.23440497e+0
2422 1.13936246e+0 1.28421747e+0
2424 1.20286005e+0 1.33451259e+0
2426 1.27175205e+0 1.38507601e+0
2428 1.34655060e+0 1.43563116e+0
2430 1.42780967e+0 1.48582533e+0
2432 1.51612357e+0 1.53521297e+0
2434 1.61212283e+0 1.58323611e+0
2436 1.71646647e+0 1.62920133e+0
2438 1.82982898e+0 1.67225347e+0
2440 1.95288043e+0 1.71134609e+0
2442 2.08625706e+0 1.74520954e+0
2444 2.23051970e+0 1.77231800e+0
2446 2.38609689e+0 1.79085837e+0
2448 2.55320931e+0 1.79870523e+0
2450 2.73177294e+0 1.79340851e+0
2452 2.92127952e+0 1.77220326e+0
2454 3.12065622e+0 1.73205346e+0
2456 3.32811127e+0 1.66974469e+0
2458 3.54097998e+0 1.58204086e+0
2460 3.75559576e+0 1.46591738e+0
2462 3.96722091e+0 1.31887488e+0
2464 4.17008096e+0 1.13932118e+0
2466 4.35754657e+0 9.26985496e-1
2468 4.52249430e+0 6.83301499e-1
2470 4.65784635e+0 4.11673073e-1
2472 4.75724277e+0 1.17531334e-1
2474 4.81574805e+0 -1.91884674e-1
2476 4.83045859e+0 -5.08036316e-1
2478 4.80087774e+0 -8.21821821e-1
2480 4.72896964e+0 -1.12441399e+0
2482 4.61888020e+0 -1.40804157e+0
2484 4.47639493e+0 -1.66657509e+0
2486 4.30825781e+0 -1.89583680e+0
2488 4.12148728e+0 -2.09362790e+0
2490 3.92279787e+0 -2.25952716e+0
2492 3.71818781e+0 -2.39454695e+0
2494 3.51270443e+0 -2.50073434e+0
2496 3.31036426e+0 -2.58078625e+0
2498 3.11418726e+0 -2.63772157e+0
2500 2.92630243e+0 -2.67462830e+0
2502 2.74808781e+0 -2.69448632e+0
2504 2.58031854e+0 -2.70005590e+0
2506 2.42330597e+0 -2.69381786e+0
2508 2.27701910e+0 -2.67795132e+0
2510 2.14118514e+0 -2.65433641e+0
2512 2.01536939e+0 -2.62457248e+0
2514 1.89903669e+0 -2.59000439e+0
2516 1.79159709e+0 -2.55175235e+0
2518 1.69243903e+0 -2.51074181e+0
2520 1.60095251e+0 -2.46773193e+0
2522 1.51654479e+0 -2.42334129e+0
2524 1.43865036e+0 -2.37807071e+0
2526 1.36673694e+0 -2.33232304e+0
2528 1.30030846e+0 -2.28642000e+0
2530 1.23890601e+0 -2.24061647e+0
2532 1.18210748e+0 -2.19511244e+0
2534 1.12952616e+0 -2.15006298e+0
2536 1.08080896e+0 -2.10558653e+0
2538 1.03563418e+0 -2.06177170e+0
2540 9.93709229e-1 -2.01868289e+0
2542 9.54768283e-1 -1.97636494e+0
2544 9.18570016e-1 -1.93484691e+0
2546 8.84895436e-1 -1.89414520e+0
2548 8.53545848e-1 -1.85426608e+0
2550 8.24340964e-1 -1.81520776e+0
2552 7.97117171e-1 -1.77696210e+0
2554 7.71725942e-1 -1.73951602e+0
2556 7.48032394e-1 -1.70285256e+0
2558 7.25913983e-1 -1.66695185e+0
2560 7.05259322e-1 -1.63179185e+0
2562 6.85967124e-1 -1.59734889e+0
2564 6.67945244e-1 -1.56359824e+0
2566 6.51109820e-1 -1.53051443e+0
2568 6.35384505e-1 -1.49807160e+0
2570 6.20699779e-1 -1.46624372e+0
2572 6.06992326e-1 -1.43500482e+0
2574 5.94204485e-1 -1.40432908e+0
2576 5.82283753e-1 -1.37419102e+0
2578 5.71182340e-1 -1.34456556e+0
2580 5.60856775e-1 -1.31542806e+0
2582 5.51267550e-1 -1.28675439e+0
2584 5.42378805e-1 -1.25852098e+0
2586 5.34158040e-1 -1.23070479e+0
2588 5.26575873e-1 -1.20328340e+0
2590 5.19605806e-1 -1.17623491e+0
2592 5.13224034e-1 -1.14953802e+0
2594 5.07409263e-1 -1.12317200e+0
2596 5.02142560e-1 -1.09711665e+0
2598 4.97407215e-1 -1.07135232e+0
2600 4.93188621e-1 -1.04585988e+0
2602 4.89474175e-1 -1.02062073e+0
2604 4.86253186e-1 -9.95616729e-1
2606 4.83516810e-1 -9.70830239e-1
2608 4.81257981e-1 -9.46244074e-1
2610 4.79471371e-1 -9.21841505e-1
2612 4.78153348e-1 -8.97606241e-1
2614 4.77301959e-1 -8.73522424e-1
2616 4.76916912e-1 -8.49574623e-1
2618 4.76999577e-1 -8.25747834e-1
2620 4.77552993e-1 -8.02027480e-1
2622 4.78581891e-1 -7.78399422e-1
2624 4.80092721e-1 -7.54849968e-1
