#Note:B; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1330 2.37779035e-1 4.77179490e-1
1332 2.42095120e-1 5.03187466e-1
1334 2.46679718e-1 5.29650257e-1
1336 2.51545159e-1 5.56593390e-1
1338 2.56705121e-1 5.84043520e-1
1340 2.62174713e-1 6.12028529e-1
1342 2.67970583e-1 6.40577640e-1
1344 2.74111038e-1 6.69721522e-1
1346 2.80616182e-1 6.99492420e-1
1348 2.87508071e-1 7.29924282e-1
1350 2.94810893e-1 7.61052901e-1
1352 3.02551171e-1 7.92916061e-1
1354 3.10757988e-1 8.25553703e-1
1356 3.19463253e-1 8.59008094e-1
1358 3.28701987e-1 8.93324016e-1
1360 3.38512666e-1 9.28548964e-1
1362 3.48937591e-1 9.64733363e-1
1364 3.60023326e-1 1.00193080e+0
1366 3.71821182e-1 1.04019825e+0
1368 3.84387777e-1 1.07959640e+0
1370 3.97785673e-1 1.12018984e+0
1372 4.12084108e-1 1.16204747e+0
1374 4.27359823e-1 1.20524272e+0
1376 4.43698028e-1 1.24985397e+0
1378 4.61193499e-1 1.29596485e+0
1380 4.79951852e-1 1.34366462e+0
1382 5.00091010e-1 1.39304856e+0
1384 5.21742904e-1 1.44421832e+0
1386 5.45055446e-1 1.49728231e+0
1388 5.70194827e-1 1.55235604e+0
1390 5.97348190e-1 1.60956240e+0
1392 6.26726766e-1 1.66903191e+0
1394 6.58569528e-1 1.73090285e+0
1396 6.93147506e-1 1.79532118e+0
1398 7.30768835e-1 1.86244027e+0
1400 7.71784728e-1 1.93242030e+0
1402 8.16596510e-1 2.00542715e+0
1404 8.65663946e-1 2.08163062e+0
1406 9.19515083e-1 2.16120182e+0
1408 9.78757914e-1 2.24430916e+0
1410 1.04409417e+0 2.33111272e+0
1412 1.11633562e+0 2.42175621e+0
1414 1.19642327e+0 2.51635557e+0
1416 1.28544992e+0 2.61498326e+0
1418 1.38468632e+0 2.71764625e+0
1420 1.49561132e+0 2.82425575e+0
1422 1.61994589e+0 2.93458555e+0
1424 1.75969030e+0 3.04821474e+0
1426 1.91716303e+0 3.16444967e+0
1428 2.09503776e+0 3.28221777e+0
1430 2.29637214e+0 3.39992438e+0
1432 2.52461706e+0 3.51526169e+0
1434 2.78358733e+0 3.62495784e+0
1436 3.07736315e+0 3.72445517e+0
1438 3.41007499e+0 3.80751319e+0
1440 3.78550226e+0 3.86574838e+0
1442 4.20639220e+0 3.88815858e+0
1444 4.67338872e+0 3.86074584e+0
1446 5.18347757e+0 3.76645798e+0
1448 5.72794930e+0 3.58581117e+0
1450 6.29012036e+0 3.29868550e+0
1452 6.84348054e+0 2.88776760e+0
1454 7.35147048e+0 2.34372253e+0
1456 7.77038075e+0 1.67121341e+0
1458 8.05627134e+0 8.93542940e-1
1460 8.17491914e+0 5.28999919e-2
1462 8.11132579e+0 -7.95724832e-1
1464 7.87430219e+0 -1.59572412e+0
1466 7.49368224e+0 -2.30072599e+0
1468 7.01168952e+0 -2.88223702e+0
1470 6.47272178e+0 -3.33092963e+0
1472 5.91549190e+0 -3.65286563e+0
1474 5.36914193e+0 -3.86360545e+0
1476 4.85279238e+0 -3.98271942e+0
1478 4.37708654e+0 -4.02990274e+0
1480 3.94641840e+0 -4.02280103e+0
1482 3.56104756e+0 -3.97613186e+0
1484 3.21877121e+0 -3.90159893e+0
1486 2.91610554e+0 -3.80820281e+0
1488 2.64905417e+0 -3.70269602e+0
1490 2.41357191e+0 -3.59004637e+0
1492 2.20582194e+0 -3.47384706e+0
1494 2.02230134e+0 -3.35665415e+0
1496 1.85988699e+0 -3.24025242e+0
1498 1.71583615e+0 -3.12585929e+0
1500 1.58776319e+0 -3.01427844e+0
1502 1.47360541e+0 -2.90601417e+0
1504 1.37158539e+0 -2.80135586e+0
1506 1.28017409e+0 -2.70044007e+0
1508 1.19805668e+0 -2.60329586e+0
1510 1.12410192e+0 -2.50987790e+0
1512 1.05733545e+0 -2.42009050e+0
1514 9.96916639e-1 -2.33380501e+0
1516 9.42118872e-1 -2.25087232e+0
1518 8.92312709e-1 -2.17113183e+0
1520 8.46951643e-1 -2.09441784e+0
1522 8.05560044e-1 -2.02056398e+0
1524 7.67722961e-1 -1.94940629e+0
1526 7.33077499e-1 -1.88078530e+0
1528 7.01305526e-1 -1.81454731e+0
1530 6.72127488e-1 -1.75054526e+0
1532 6.45297163e-1 -1.68863908e+0
1534 6.20597203e-1 -1.62869590e+0
1536 5.97835330e-1 -1.57058997e+0
1538 5.76841100e-1 -1.51420250e+0
1540 5.57463122e-1 -1.45942143e+0
1542 5.39566687e-1 -1.40614107e+0
1544 5.23031722e-1 -1.35426182e+0
1546 5.07751032e-1 -1.30368975e+0
1548 4.93628782e-1 -1.25433630e+0
1550 4.80579190e-1 -1.20611784e+0
1552 4.68525384e-1 -1.15895541e+0
1554 4.57398425e-1 -1.11277430e+0
1556 4.47136441e-1 -1.06750377e+0
1558 4.37683888e-1 -1.02307675e+0
1560 4.28990899e-1 -9.79429502e-1
1562 4.21012711e-1 -9.36501393e-1
1564 4.13709176e-1 -8.94234607e-1
1566 4.07044327e-1 -8.52573909e-1
1568 4.00985993e-1 -8.11466411e-1
1570 3.95505477e-1 -7.70861358e-1
1572 3.90577260e-1 -7.30709921e-1
1574 3.86178756e-1 -6.90965001e-1
1576 3.82290087e-1 -6.51581051e-1
1578 3.78893898e-1 -6.12513899e-1
1580 3.75975194e-1 -5.73720582e-1
1582 3.73521198e-1 -5.35159188e-1
1584 3.71521238e-1 -4.96788705e-1
1586 3.69966648e-1 -4.58568877e-1
1588 3.68850687e-1 -4.20460060e-1
1590 3.68168481e-1 -3.82423084e-1
1592 3.67916977e-1 -3.44419122e-1
1594 3.68094913e-1 -3.06409557e-1
1596 3.68702802e-1 -2.68355853e-1
1598 3.69742936e-1 -2.30219424e-1
1600 3.71219401e-1 -1.91961505e-1
1602 3.73138107e-1 -1.53543024e-1
1604 3.75506835e-1 -1.14924470e-1
1606 3.78335298e-1 -7.60657631e-2
1608 3.81635226e-1 -3.69261123e-2
1610 3.85420455e-1 2.53611751e-3
1612 3.89707053e-1 4.23635517e-2
1614 3.94513452e-1 8.25999538e-2
1616 3.99860614e-1 1.23290379e-1
1618 4.05772214e-1 1.64481336e-1
1620 4.12274856e-1 2.06220953e-1
1622 4.19398322e-1 2.48559153e-1
1624 4.27175852e-1 2.91547840e-1
1626 4.35644464e-1 3.35241088e-1
1628 4.44845325e-1 3.79695349e-1
1630 4.54824164e-1 4.24969661e-1
1632 4.65631753e-1 4.71125872e-1
1634 4.77324445e-1 5.18228876e-1
1636 4.89964797e-1 5.66346852e-1
1638 5.03622271e-1 6.15551521e-1
1640 5.18374048e-1 6.65918401e-1
1642 5.34305948e-1 7.17527074e-1
1644 5.51513486e-1 7.70461457e-1
1646 5.70103092e-1 8.24810060e-1
1648 5.90193503e-1 8.80666246e-1
1650 6.11917374e-1 9.38128462e-1
1652 6.35423131e-1 9.97300448e-1
1654 6.60877110e-1 1.05829139e+0
1656 6.88466043e-1 1.12121599e+0
1658 7.18399927e-1 1.18619447e+0
1660 7.50915366e-1 1.25335237e+0
1662 7.86279450e-1 1.32282020e+0
1664 8.24794277e-1 1.39473280e+0
1666 8.66802221e-1 1.46922828e+0
1668 9.12692082e-1 1.54644653e+0
1670 9.62906262e-1 1.62652700e+0
1672 1.01794914e+0 1.70960558e+0
1674 1.07839683e+0 1.79581023e+0
1676 1.14490856e+0 1.88525504e+0
1678 1.21823987e+0 1.97803204e+0
1680 1.29925781e+0 2.07420016e+0
1682 1.38895845e+0 2.17377029e+0
1684 1.48848665e+0 2.27668517e+0
1686 1.59915820e+0 2.38279249e+0
1688 1.72248383e+0 2.49180893e+0
1690 1.86019446e+0 2.60327227e+0
1692 2.01426584e+0 2.71647792e+0
1694 2.18693974e+0 2.83039528e+0
1696 2.38073656e+0 2.94355844e+0
1698 2.59845116e+0 3.05392485e+0
1700 2.84311880e+0 3.15869568e+0
1702 3.11793155e+0 3.25409289e+0
1704 3.42607592e+0 3.33509270e+0
1706 3.77045169e+0 3.39512557e+0
1708 4.15321954e+0 3.42577219e+0
1710 4.57511870e+0 3.41651995e+0
1712 5.03450382e+0 3.35469604e+0
1714 5.52609353e+0 3.22576290e+0
1716 6.03952722e+0 3.01422873e+0
1718 6.55801399e+0 2.70544398e+0
1720 7.05761488e+0 2.28843590e+0
1722 7.50792395e+0 1.75958123e+0
1724 7.87488002e+0 1.12631537e+0
1726 8.12588588e+0 4.09449694e-1
1728 8.23630400e+0 -3.57478858e-1
1730 8.19524684e+0 -1.13257820e+0
1732 8.00830410e+0 -1.87277637e+0
1734 7.69598537e+0 -2.54137690e+0
1736 7.28861669e+0 -3.11336366e+0
1738 6.81987204e+0 -3.57708478e+0
1740 6.32119138e+0 -3.93267847e+0
1742 5.81833399e+0 -4.18867969e+0
1744 5.33014470e+0 -4.35831769e+0
1746 4.86890958e+0 -4.45646853e+0
1748 4.44153049e+0 -4.49760189e+0
1750 4.05092211e+0 -4.49464705e+0
1752 3.69728940e+0 -4.45853409e+0
1754 3.37914629e+0 -4.39815492e+0
1756 3.09405884e+0 -4.32054542e+0
1758 2.83915155e+0 -4.23115795e+0
1760 2.61143234e+0 -4.13414858e+0
1762 2.40798811e+0 -4.03264127e+0
1764 2.22609275e+0 -3.92895394e+0
1766 2.06325866e+0 -3.82478350e+0
1768 1.91725313e+0 -3.72135339e+0
1770 1.78609430e+0 -3.61952881e+0
1772 1.66803569e+0 -3.51990573e+0
1774 1.56154557e+0 -3.42287895e+0
1776 1.46528429e+0 -3.32869393e+0
1778 1.37808202e+0 -3.23748597e+0
1780 1.29891774e+0 -3.14930983e+0
1782 1.22690014e+0 -3.06416200e+0
1784 1.16125055e+0 -2.98199740e+0
1786 1.10128799e+0 -2.90274194e+0
1788 1.04641601e+0 -2.82630184e+0
1790 9.96111397e-1 -2.75257059e+0
1792 9.49914352e-1 -2.68143412e+0
1794 9.07420077e-1 -2.61277452e+0
1796 8.68271504e-1 -2.54647286e+0
1798 8.32153069e-1 -2.48241110e+0
1800 7.98785353e-1 -2.42047353e+0
1802 7.67920474e-1 -2.36054771e+0
1804 7.39338123e-1 -2.30252508e+0
1806 7.12842145e-1 -2.24630136e+0
1808 6.88257593e-1 -2.19177678e+0
1810 6.65428186e-1 -2.13885611e+0
1812 6.44214097e-1 -2.08744864e+0
1814 6.24490055e-1 -2.03746814e+0
1816 6.06143676e-1 -1.98883265e+0
1818 5.89074035e-1 -1.94146435e+0
1820 5.73190401e-1 -1.89528936e+0
1822 5.58411153e-1 -1.85023754e+0
1824 5.44662820e-1 -1.80624225e+0
1826 5.31879252e-1 -1.76324016e+0
1828 5.20000888e-1 -1.72117108e+0
1830 5.08974120e-1 -1.67997765e+0
1832 4.98750733e-1 -1.63960525e+0
1834 4.89287420e-1 -1.60000176e+0
1836 4.80545351e-1 -1.56111736e+0
1838 4.72489801e-1 -1.52290440e+0
1840 4.65089826e-1 -1.48531718e+0
1842 4.58317982e-1 -1.44831184e+0
1844 4.52150074e-1 -1.41184617e+0
1846 4.46564956e-1 -1.37587950e+0
1848 4.41544345e-1 -1.34037253e+0
1850 4.37072675e-1 -1.30528723e+0
1852 4.33136974e-1 -1.27058669e+0
1854 4.29726764e-1 -1.23623504e+0
1856 4.26833990e-1 -1.20219728e+0
1858 4.24452963e-1 -1.16843925e+0
1860 4.22580333e-1 -1.13492745e+0
1862 4.21215078e-1 -1.10162903e+0
1864 4.20358518e-1 -1.06851161e+0
1866 4.20014348e-1 -1.03554327e+0
1868 4.20188694e-1 -1.00269245e+0
1870 4.20890193e-1 -9.69927843e-1
1872 4.22130094e-1 -9.37218383e-1
1874 4.23922394e-1 -9.04533145e-1
1876 4.26283986e-1 -8.71841315e-1
1878 4.29234856e-1 -8.39112139e-1
1880 4.32798297e-1 -8.06314898e-1
1882 4.37001170e-1 -7.73418890e-1
1884 4.41874201e-1 -7.40393431e-1
1886 4.47452322e-1 -7.07207874e-1
1888 4.53775064e-1 -6.73831655e-1
1890 4.60887007e-1 -6.40234372e-1
1892 4.68838285e-1 -6.06385892e-1
1894 4.77685174e-1 -5.72256521e-1
1896 4.87490745e-1 -5.37817215e-1
1898 4.98325611e-1 -5.03039878e-1
1900 5.10268769e-1 -4.67897741e-1
1902 5.23408552e-1 -4.32365856e-1
1904 5.37843698e-1 -3.96421732e-1
1906 5.53684545e-1 -3.60046138e-1
1908 5.71054374e-1 -3.23224133e-1
1910 5.90090894e-1 -2.85946350e-1
1912 6.10947878e-1 -2.48210629e-1
1914 6.33796959e-1 -2.10024052e-1
1916 6.58829561e-1 -1.71405504e-1
1918 6.86258950e-1 -1.32388861e-1
1920 7.16322352e-1 -9.30269685e-2
1922 7.49283071e-1 -5.33965877e-2
1924 7.85432467e-1 -1.36045165e-2
1926 8.25091613e-1 2.62048544e-2
1928 8.68612353e-1 6.58402689e-2
1930 9.16377340e-1 1.05052300e-1
1932 9.68798479e-1 1.43519686e-1
1934 1.02631297e+0 1.80833014e-1
1936 1.08937581e+0 2.16475542e-1
1938 1.15844733e+0 2.49801152e-1
1940 1.23397377e+0 2.80009807e-1
1942 1.31635862e+0 3.06121501e-1
1944 1.40592176e+0 3.26950682e-1
1946 1.50284358e+0 3.41084625e-1
1948 1.60709117e+0 3.46871234e-1
1950 1.71832527e+0 3.42424354e-1
1952 1.83578895e+0 3.25657560e-1
1954 1.95818447e+0 2.94359806e-1
1956 2.08355178e+0 2.46327005e-1
1958 2.20917260e+0 1.79560422e-1
1960 2.33153407e+0 9.25330756e-2
1962 2.44639340e+0 -1.54925378e-2
1964 2.54898158e+0 -1.44137393e-1
1966 2.63436468e+0 -2.91638214e-1
1968 2.69794268e+0 -4.54723613e-1
1970 2.73601461e+0 -6.28709201e-1
1972 2.74629553e+0 -8.07843548e-1
1974 2.72825850e+0 -9.85867582e-1
1976 2.68320877e+0 -1.15668044e+0
1978 2.61407048e+0 -1.31496768e+0
1980 2.52494695e+0 -1.45666183e+0
1982 2.42057023e+0 -1.57916321e+0
1984 2.30576431e+0 -1.68132180e+0
1986 2.18501500e+0 -1.76323764e+0
1988 2.06218987e+0 -1.82596224e+0
1990 1.94040669e+0 -1.87117786e+0
1992 1.82202029e+0 -1.90090880e+0
1994 1.70868771e+0 -1.91729275e+0
1996 1.60147438e+0 -1.92241859e+0
1998 1.50097318e+0 -1.91822438e+0
2000 1.40741840e+0 -1.90644294e+0
2002 1.32078499e+0 -1.88858155e+0
2004 1.24086984e+0 -1.86592405e+0
2006 1.16735514e+0 -1.83954616e+0
2008 1.09985577e+0 -1.81033738e+0
2010 1.03795372e+0 -1.77902529e+0
2012 9.81222060e-1 -1.74619950e+0
2014 9.29241044e-1 -1.71233382e+0
2016 8.81608433e-1 -1.67780598e+0
2018 8.37945599e-1 -1.64291472e+0
2020 7.97900710e-1 -1.60789426e+0
2022 7.61149889e-1 -1.57292641e+0
2024 7.27397057e-1 -1.53815061e+0
2026 6.96372917e-1 -1.50367216e+0
2028 6.67833451e-1 -1.46956896e+0
2030 6.41558137e-1 -1.43589700e+0
2032 6.17348063e-1 -1.40269478e+0
2034 5.95024043e-1 -1.36998691e+0
2036 5.74424787e-1 -1.33778703e+0
2038 5.55405181e-1 -1.30610007e+0
2040 5.37834683e-1 -1.27492422e+0
2042 5.21595859e-1 -1.24425235e+0
2044 5.06583048e-1 -1.21407328e+0
2046 4.92701152e-1 -1.18437270e+0
2048 4.79864559e-1 -1.15513398e+0
2050 4.67996168e-1 -1.12633872e+0
2052 4.57026524e-1 -1.09796733e+0
2054 4.46893046e-1 -1.06999930e+0
2056 4.37539340e-1 -1.04241359e+0
2058 4.28914589e-1 -1.01518884e+0
2060 4.20973014e-1 -9.88303527e-1
2062 4.13673388e-1 -9.61736115e-1
2064 4.06978617e-1 -9.35465167e-1
2066 4.00855359e-1 -9.09469407e-1
2068 3.95273694e-1 -8.83727778e-1
2070 3.90206828e-1 -8.58219471e-1
2072 3.85630835e-1 -8.32923943e-1
2074 3.81524427e-1 -8.07820927e-1
2076 3.77868753e-1 -7.82890427e-1
2078 3.74647228e-1 -7.58112709e-1
2080 3.71845375e-1 -7.33468282e-1
2082 3.69450696e-1 -7.08937883e-1
2084 3.67452555e-1 -6.84502444e-1
2086 3.65842088e-1 -6.60143072e-1
2088 3.64612115e-1 -6.35841014e-1
2090 3.63757080e-1 -6.11577627e-1
2092 3.63272998e-1 -5.87334344e-1
2094 3.63157415e-1 -5.63092641e-1
2096 3.63409382e-1 -5.38833996e-1
2098 3.64029443e-1 -5.14539863e-1
2100 3.65019635e-1 -4.90191627e-1
2102 3.66383493e-1 -4.65770570e-1
2104 3.68126077e-1 -4.41257836e-1
2106 3.70254006e-1 -4.16634394e-1
2108 3.72775506e-1 -3.91881001e-1
2110 3.75700466e-1 -3.66978168e-1
2112 3.79040521e-1 -3.41906126e-1
2114 3.82809133e-1 -3.16644790e-1
2116 3.87021702e-1 -2.91173733e-1
2118 3.91695686e-1 -2.65472154e-1
2120 3.96850741e-1 -2.39518851e-1
2122 4.02508886e-1 -2.13292202e-1
2124 4.08694685e-1 -1.86770149e-1
2126 4.15435456e-1 -1.59930183e-1
2128 4.22761505e-1 -1.32749346e-1
2130 4.30706399e-1 -1.05204235e-1
2132 4.39307259e-1 -7.72710251e-2
2134 4.48605107e-1 -4.89255018e-2
2136 4.58645240e-1 -2.01431171e-2
2138 4.69477665e-1 9.10093246e-3
2140 4.81157574e-1 3.88315974e-2
2142 4.93745893e-1 6.90738309e-2
2144 5.07309883e-1 9.98523987e-2
2146 5.21923825e-1 1.31191633e-1
2148 5.37669785e-1 1.63115118e-1
2150 5.54638467e-1 1.95645289e-1
2152 5.72930170e-1 2.28802927e-1
2154 5.92655861e-1 2.62606525e-1
2156 6.13938359e-1 2.97071493e-1
2158 6.36913661e-1 3.32209166e-1
2160 6.61732396e-1 3.68025572e-1
2162 6.88561437e-1 4.04519901e-1
2164 7.17585649e-1 4.41682603e-1
2166 7.49009782e-1 4.79493046e-1
2168 7.83060493e-1 5.17916610e-1
2170 8.19988457e-1 5.56901111e-1
2172 8.60070526e-1 5.96372402e-1
2174 9.03611835e-1 6.36228971e-1
2176 9.50947746e-1 6.76335326e-1
2178 1.00244541e+0 7.16513931e-1
2180 1.05850468e+0 7.56535420e-1
2182 1.11955798e+0 7.96106792e-1
2184 1.18606854e+0 8.34857284e-1
2186 1.25852631e+0 8.72321650e-1
2188 1.33744037e+0 9.07920652e-1
2190 1.42332665e+0 9.40938742e-1
2192 1.51668910e+0 9.70499224e-1
2194 1.61799218e+0 9.95537720e-1
2196 1.72762210e+0 1.01477556e+0
2198 1.84583405e+0 1.02669598e+0
2200 1.97268254e+0 1.02952754e+0
2202 2.10793318e+0 1.02124163e+0
2204 2.25095541e+0 9.99573160e-1
2206 2.40059996e+0 9.62076215e-1
2208 2.55506982e+0 9.06228042e-1
2210 2.71180206e+0 8.29593925e-1
2212 2.86738701e+0 7.30060437e-1
2214 3.01756046e+0 6.06133066e-1
2216 3.15730883e+0 4.57275325e-1
2218 3.28112023e+0 2.84242141e-1
2220 3.38339275e+0 8.93370314e-2
2222 3.45897211e+0 -1.23488519e-1
2224 3.50374391e+0 -3.48761888e-1
2226 3.51516764e+0 -5.79867643e-1
2228 3.49263083e+0 -8.09637700e-1
2230 3.43753446e+0 -1.03104976e+0
2232 3.35308754e+0 -1.23789530e+0
2234 3.24386489e+0 -1.42528873e+0
2236 3.11523577e+0 -1.58994003e+0
2238 2.97278559e+0 -1.73018073e+0
2240 2.82182908e+0 -1.84579045e+0
2242 2.66706898e+0 -1.93770103e+0
2244 2.51240969e+0 -2.00765683e+0
2246 2.36090332e+0 -2.05789194e+0
2248 2.21479107e+0 -2.09086045e+0
2250 2.07560136e+0 -2.10903364e+0
2252 1.94427293e+0 -2.11476258e+0
2254 1.82128066e+0 -2.11019590e+0
2256 1.70675087e+0 -2.09723978e+0
2258 1.60055950e+0 -2.07754740e+0
2260 1.50241170e+0 -2.05252741e+0
2262 1.41190355e+0 -2.02336327e+0
2264 1.32856847e+0 -1.99103787e+0
2266 1.25191087e+0 -1.95635962e+0
2268 1.18142981e+0 -1.91998791e+0
2270 1.11663502e+0 -1.88245642e+0
2272 1.05705721e+0 -1.84419393e+0
2274 1.00225420e+0 -1.80554240e+0
2276 9.51814218e-1 -1.76677235e+0
2278 9.05356995e-1 -1.72809583e+0
2280 8.62533636e-1 -1.68967726e+0
2282 8.23025522e-1 -1.65164239e+0
2284 7.86542696e-1 -1.61408566e+0
2286 7.52821956e-1 -1.57707630e+0
2288 7.21624807e-1 -1.54066326e+0
2290 6.92735405e-1 -1.50487922e+0
2292 6.65958544e-1 -1.46974394e+0
2294 6.41117755e-1 -1.43526687e+0
2296 6.18053515e-1 -1.40144934e+0
2298 5.96621602e-1 -1.36828633e+0
2300 5.76691584e-1 -1.33576785e+0
2302 5.58145448e-1 -1.30388009e+0
2304 5.40876357e-1 -1.27260638e+0
2306 5.24787532e-1 -1.24192790e+0
2308 5.09791245e-1 -1.21182425e+0
2310 4.95807917e-1 -1.18227400e+0
2312 4.82765310e-1 -1.15325499e+0
2314 4.70597806e-1 -1.12474465e+0
2316 4.59245756e-1 -1.09672029e+0
2318 4.48654910e-1 -1.06915919e+0
2320 4.38775895e-1 -1.04203882e+0
2322 4.29563756e-1 -1.01533689e+0
2324 4.20977548e-1 -9.89031476e-1
2326 4.12979963e-1 -9.63101046e-1
2328 4.05537004e-1 -9.37524505e-1
2330 3.98617693e-1 -9.12281224e-1
2332 3.92193805e-1 -8.87351051e-1
2334 3.86239638e-1 -8.62714313e-1
2336 3.80731797e-1 -8.38351811e-1
2338 3.75649011e-1 -8.14244814e-1
2340 3.70971966e-1 -7.90375042e-1
2342 3.66683152e-1 -7.66724646e-1
2344 3.62766730e-1 -7.43276192e-1
2346 3.59208418e-1 -7.20012635e-1
2348 3.55995378e-1 -6.96917294e-1
2350 3.53116126e-1 -6.73973828e-1
2352 3.50560449e-1 -6.51166209e-1
2354 3.48319331e-1 -6.28478694e-1
2356 3.46384888e-1 -6.05895800e-1
2358 3.44750316e-1 -5.83402272e-1
2360 3.43409835e-1 -5.60983061e-1
2362 3.42358659e-1 -5.38623292e-1
2364 3.41592952e-1 -5.16308238e-1
2366 3.41109807e-1 -4.94023291e-1
2368 3.40907220e-1 -4.71753937e-1
2370 3.40984079e-1 -4.49485727e-1
2372 3.41340148e-1 -4.27204251e-1
2374 3.41976068e-1 -4.04895107e-1
2376 3.42893353e-1 -3.82543883e-1
2378 3.44094400e-1 -3.60136119e-1
2380 3.45582501e-1 -3.37657290e-1
2382 3.47361856e-1 -3.15092774e-1
2384 3.49437601e-1 -2.92427830e-1
2386 3.51815836e-1 -2.69647567e-1
2388 3.54503656e-1 -2.46736924e-1
2390 3.57509201e-1 -2.23680640e-1
2392 3.60841696e-1 -2.00463231e-1
2394 3.64511512e-1 -1.77068966e-1
2396 3.68530230e-1 -1.53481844e-1
2398 3.72910712e-1 -1.29685569e-1
2400 3.77667183e-1 -1.05663529e-1
2402 3.82815322e-1 -8.13987752e-2
2404 3.88372368e-1 -5.68740062e-2
2406 3.94357231e-1 -3.20715481e-2
2408 4.00790623e-1 -6.97334239e-3
2410 4.07695196e-1 1.84390642e-2
2412 4.15095707e-1 4.41845260e-2
2414 4.23019189e-1 7.02822984e-2
2416 4.31495150e-1 9.67520330e-2
2418 4.40555787e-1 1.23613763e-1
2420 4.50236233e-1 1.50887879e-1
2422 4.60574817e-1 1.78595095e-1
2424 4.71613370e-1 2.06756398e-1
2426 4.83397551e-1 2.35392978e-1
2428 4.95977213e-1 2.64526142e-1
2430 5.09406812e-1 2.94177196e-1
2432 5.23745857e-1 3.24367297e-1
2434 5.39059413e-1 3.55117272e-1
2436 5.55418651e-1 3.86447378e-1
2438 5.72901468e-1 4.18377019e-1
2440 5.91593164e-1 4.50924387e-1
2442 6.11587189e-1 4.84106019e-1
2444 6.32985979e-1 5.17936260e-1
2446 6.55901857e-1 5.52426601e-1
2448 6.80458035e-1 5.87584868e-1
2450 7.06789703e-1 6.23414243e-1
2452 7.35045205e-1 6.59912058e-1
2454 7.65387317e-1 6.97068346e-1
2456 7.97994605e-1 7.34864074e-1
2458 8.33062853e-1 7.73269001e-1
2460 8.70806558e-1 8.12239098e-1
2462 9.11460427e-1 8.51713419e-1
2464 9.55280851e-1 8.91610351e-1
2466 1.00254727e+0 9.31823088e-1
2468 1.05356333e+0 9.72214231e-1
2470 1.10865762e+0 1.01260932e+0
2472 1.16818394e+0 1.05278920e+0
2474 1.23252055e+0 1.09248094e+0
2476 1.30206833e+0 1.13134729e+0
2478 1.37724707e+0 1.16897440e+0
2480 1.45848947e+0 1.20485779e+0
2482 1.54623175e+0 1.23838669e+0
2484 1.64090021e+0 1.26882673e+0
2486 1.74289210e+0 1.29530179e+0
2488 1.85254961e+0 1.31677575e+0
2490 1.97012542e+0 1.33203573e+0
2492 2.09573808e+0 1.33967926e+0
2494 2.22931623e+0 1.33810877e+0
2496 2.37053098e+0 1.32553802e+0
2498 2.51871757e+0 1.30001654e+0
2500 2.67278945e+0 1.25947903e+0
2502 2.83115154e+0 1.20182720e+0
2504 2.99162361e+0 1.12505044e+0
2506 3.15138969e+0 1.02738855e+0
2508 3.30699357e+0 9.07533113e-1
2510 3.45440251e+0 7.64854888e-1
2512 3.58915779e+0 5.99632140e-1
2514 3.70662116e+0 4.13242946e-1
2516 3.80230821e+0 2.08277200e-1
2518 3.87227693e+0 -1.14738048e-2
2520 3.91351760e+0 -2.41176866e-1
2522 3.92427733e+0 -4.75264134e-1
2524 3.90425635e+0 -7.07853102e-1
2526 3.85463536e+0 -9.33215558e-1
2528 3.77792918e+0 -1.14621880e+0
2530 3.67769837e+0 -1.34267039e+0
2532 3.55817725e+0 -1.51952309e+0
2534 3.42388490e+0 -1.67493012e+0
2536 3.27927685e+0 -1.80817046e+0
2538 3.12847477e+0 -1.91948256e+0
2540 2.97508890e+0 -2.00985040e+0
2542 2.82212863e+0 -2.08078021e+0
2544 2.67198537e+0 -2.13409575e+0
2546 2.52646659e+0 -2.17176780e+0
2548 2.38686113e+0 -2.19578352e+0
2550 2.25401906e+0 -2.20805435e+0
2552 2.12843404e+0 -2.21035703e+0
2554 2.01032075e+0 -2.20430100e+0
2556 1.89968305e+0 -2.19131519e+0
2558 1.79637139e+0 -2.17264835e+0
2560 1.70012940e+0 -2.14937783e+0
2562 1.61063063e+0 -2.12242348e+0
2564 1.52750668e+0 -2.09256380e+0
2566 1.45036832e+0 -2.06045274e+0
2568 1.37882077e+0 -2.02663606e+0
2570 1.31247464e+0 -1.99156646e+0
2572 1.25095326e+0 -1.95561736e+0
2574 1.19389750e+0 -1.91909504e+0
2576 1.14096864e+0 -1.88224920e+0
2578 1.09184981e+0 -1.84528216e+0
2580 1.04624643e+0 -1.80835663e+0
2582 1.00388600e+0 -1.77160233e+0
2584 9.64517352e-1 -1.73512159e+0
2586 9.27909657e-1 -1.69899405e+0
2588 8.93851250e-1 -1.66328059e+0
2590 8.62148355e-1 -1.62802666e+0
2592 8.32623792e-1 -1.59326494e+0
2594 8.05115700e-1 -1.55901773e+0
2596 7.79476310e-1 -1.52529876e+0
2598 7.55570768e-1 -1.49211481e+0
2600 7.33276048e-1 -1.45946704e+0
2602 7.12479926e-1 -1.42735202e+0
2604 6.93080045e-1 -1.39576266e+0
2606 6.74983048e-1 -1.36468896e+0
2608 6.58103792e-1 -1.33411859e+0
2610 6.42364631e-1 -1.30403742e+0
2612 6.27694762e-1 -1.27442995e+0
2614 6.14029635e-1 -1.24527960e+0
2616 6.01310420e-1 -1.21656904e+0
2618 5.89483525e-1 -1.18828038e+0
