#Note:A; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1328 1.54924980e+0 3.50463417e+0
1330 1.66267224e+0 3.65238027e+0
1332 1.78944834e+0 3.80717890e+0
1334 1.93154144e+0 3.96924164e+0
1336 2.09125948e+0 4.13867023e+0
1338 2.27131850e+0 4.31539878e+0
1340 2.47491570e+0 4.49911231e+0
1342 2.70581111e+0 4.68913210e+0
1344 2.96841494e+0 4.88425541e+0
1346 3.26787315e+0 5.08253246e+0
1348 3.61013687e+0 5.28095866e+0
1350 4.00198853e+0 5.47505479e+0
1352 4.45097784e+0 5.65830452e+0
1354 4.96518853e+0 5.82142153e+0
1356 5.55271083e+0 5.95143687e+0
1358 6.22063308e+0 6.03064789e+0
1360 6.97330156e+0 6.03558050e+0
1362 7.80956915e+0 5.93632279e+0
1364 8.71885362e+0 5.69691245e+0
1366 9.67622066e+0 5.27785376e+0
1368 1.06375866e+1 4.64205600e+0
1370 1.15374981e+1 3.76496864e+0
1372 1.22931249e+1 2.64772905e+0
1374 1.28174488e+1 1.32873911e+0
1376 1.30404859e+1 -1.13687436e-1
1378 1.29308366e+1 -1.57323571e+0
1380 1.25064046e+1 -2.93991102e+0
1382 1.18279204e+1 -4.12602177e+0
1384 1.09792561e+1 -5.08186388e+0
1386 1.00452887e+1 -5.79656379e+0
1388 9.09638012e+0 -6.28821894e+0
1390 8.18218964e+0 -6.59075350e+0
1392 7.33255980e+0 -6.74290829e+0
1394 6.56181324e+0 -6.78129711e+0
1396 5.87368010e+0 -6.73711547e+0
1398 5.26546365e+0 -6.63527522e+0
1400 4.73105274e+0 -6.49482580e+0
1402 4.26288443e+0 -6.32989324e+0
1404 3.85311734e+0 -6.15071168e+0
1406 3.49427233e+0 -5.96455287e+0
1408 3.17953927e+0 -5.77648897e+0
1410 2.90288717e+0 -5.58998636e+0
1412 2.65906599e+0 -5.40735357e+0
1414 2.44355349e+0 -5.23007227e+0
1416 2.25247879e+0 -5.05903886e+0
1418 2.08253983e+0 -4.89473914e+0
1420 1.93092370e+0 -4.73737396e+0
1422 1.79523435e+0 -4.58694918e+0
1424 1.67342883e+0 -4.44333985e+0
1426 1.56376247e+0 -4.30633578e+0
1428 1.46474222e+0 -4.17567381e+0
1430 1.37508720e+0 -4.05106050e+0
1432 1.29369572e+0 -3.93218794e+0
1434 1.21961756e+0 -3.81874467e+0
1436 1.15203076e+0 -3.71042303e+0
1438 1.09022233e+0 -3.60692408e+0
1440 1.03357193e+0 -3.50796065e+0
1442 9.81538358e-1 -3.41325921e+0
1444 9.33648077e-1 -3.32256077e+0
1446 8.89485614e-1 -3.23562125e+0
1448 8.48685453e-1 -3.15221134e+0
1450 8.10925181e-1 -3.07211614e+0
1452 7.75919667e-1 -2.99513460e+0
1454 7.43416130e-1 -2.92107885e+0
1456 7.13189919e-1 -2.84977346e+0
1458 6.85040925e-1 -2.78105469e+0
1460 6.58790487e-1 -2.71476974e+0
1462 6.34278753e-1 -2.65077599e+0
1464 6.11362395e-1 -2.58894030e+0
1466 5.89912643e-1 -2.52913837e+0
1468 5.69813578e-1 -2.47125401e+0
1470 5.50960655e-1 -2.41517863e+0
1472 5.33259418e-1 -2.36081063e+0
1474 5.16624378e-1 -2.30805488e+0
1476 5.00978034e-1 -2.25682227e+0
1478 4.86250016e-1 -2.20702921e+0
1480 4.72376335e-1 -2.15859724e+0
1482 4.59298716e-1 -2.11145266e+0
1484 4.46964020e-1 -2.06552614e+0
1486 4.35323731e-1 -2.02075243e+0
1488 4.24333494e-1 -1.97707005e+0
1490 4.13952721e-1 -1.93442097e+0
1492 4.04144227e-1 -1.89275042e+0
1494 3.94873916e-1 -1.85200660e+0
1496 3.86110497e-1 -1.81214048e+0
1498 3.77825229e-1 -1.77310560e+0
1500 3.69991702e-1 -1.73485788e+0
1502 3.62585631e-1 -1.69735543e+0
1504 3.55584678e-1 -1.66055844e+0
1506 3.48968290e-1 -1.62442895e+0
1508 3.42717556e-1 -1.58893077e+0
1510 3.36815075e-1 -1.55402936e+0
1512 3.31244841e-1 -1.51969165e+0
1514 3.25992142e-1 -1.48588598e+0
1516 3.21043459e-1 -1.45258197e+0
1518 3.16386389e-1 -1.41975044e+0
1520 3.12009566e-1 -1.38736329e+0
1522 3.07902593e-1 -1.35539345e+0
1524 3.04055986e-1 -1.32381477e+0
1526 3.00461114e-1 -1.29260193e+0
1528 2.97110157e-1 -1.26173042e+0
1530 2.93996059e-1 -1.23117641e+0
1532 2.91112495e-1 -1.20091673e+0
1534 2.88453834e-1 -1.17092878e+0
1536 2.86015114e-1 -1.14119046e+0
1538 2.83792019e-1 -1.11168016e+0
1540 2.81780854e-1 -1.08237664e+0
1542 2.79978536e-1 -1.05325903e+0
1544 2.78382573e-1 -1.02430674e+0
1546 2.76991064e-1 -9.95499413e-1
1548 2.75802686e-1 -9.66816888e-1
1550 2.74816695e-1 -9.38239139e-1
1552 2.74032929e-1 -9.09746224e-1
1554 2.73451811e-1 -8.81318237e-1
1556 2.73074356e-1 -8.52935253e-1
1558 2.72902186e-1 -8.24577281e-1
1560 2.72937547e-1 -7.96224207e-1
1562 2.73183325e-1 -7.67855747e-1
1564 2.73643074e-1 -7.39451389e-1
1566 2.74321042e-1 -7.10990335e-1
1568 2.75222211e-1 -6.82451449e-1
1570 2.76352330e-1 -6.53813194e-1
1572 2.77717962e-1 -6.25053571e-1
1574 2.79326541e-1 -5.96150054e-1
1576 2.81186422e-1 -5.67079520e-1
1578 2.83306955e-1 -5.37818183e-1
1580 2.85698558e-1 -5.08341515e-1
1582 2.88372802e-1 -4.78624168e-1
1584 2.91342506e-1 -4.48639889e-1
1586 2.94621847e-1 -4.18361433e-1
1588 2.98226479e-1 -3.87760468e-1
1590 3.02173676e-1 -3.56807472e-1
1592 3.06482479e-1 -3.25471630e-1
1594 3.11173874e-1 -2.93720715e-1
1596 3.16270992e-1 -2.61520970e-1
1598 3.21799326e-1 -2.28836976e-1
1600 3.27786984e-1 -1.95631515e-1
1602 3.34264977e-1 -1.61865418e-1
1604 3.41267538e-1 -1.27497414e-1
1606 3.48832493e-1 -9.24839580e-2
1608 3.57001676e-1 -5.67790559e-2
1610 3.65821410e-1 -2.03340780e-2
1612 3.75343044e-1 1.69024377e-2
1614 3.85623583e-1 5.49849892e-2
1616 3.96726399e-1 9.39713225e-2
1618 4.08722049e-1 1.33922647e-1
1620 4.21689223e-1 1.74903852e-1
1622 4.35715829e-1 2.16983721e-1
1624 4.50900254e-1 2.60235130e-1
1626 4.67352820e-1 3.04735232e-1
1628 4.85197473e-1 3.50565599e-1
1630 5.04573755e-1 3.97812315e-1
1632 5.25639089e-1 4.46565990e-1
1634 5.48571458e-1 4.96921659e-1
1636 5.73572533e-1 5.48978523e-1
1638 6.00871333e-1 6.02839471e-1
1640 6.30728528e-1 6.58610287e-1
1642 6.63441479e-1 7.16398454e-1
1644 6.99350168e-1 7.76311374e-1
1646 7.38844157e-1 8.38453825e-1
1648 7.82370764e-1 9.02924357e-1
1650 8.30444635e-1 9.69810284e-1
1652 8.83658930e-1 1.03918074e+0
1654 9.42698317e-1 1.11107718e+0
1656 1.00835394e+0 1.18550031e+0
1658 1.08154048e+0 1.26239246e+0
1660 1.16331520e+0 1.34161348e+0
1662 1.25489861e+0 1.42290832e+0
1664 1.35769595e+0 1.50586326e+0
1666 1.47331747e+0 1.58984743e+0
1668 1.60359457e+0 1.67393483e+0
1670 1.75058599e+0 1.75680172e+0
1672 1.91656505e+0 1.83659332e+0
1674 2.10397340e+0 1.91075430e+0
1676 2.31531937e+0 1.97581994e+0
1678 2.55298866e+0 2.02717199e+0
1680 2.81892416e+0 2.05877698e+0
1682 3.11412162e+0 2.06295205e+0
1684 3.43788925e+0 2.03024667e+0
1686 3.78684702e+0 1.94959078e+0
1688 4.15372235e+0 1.80892814e+0
1690 4.52615842e+0 1.59658889e+0
1692 4.88598986e+0 1.30357480e+0
1694 5.20967094e+0 9.26632575e-1
1696 5.47055138e+0 4.71435922e-1
1698 5.64320411e+0 -4.54143421e-2
1700 5.70896208e+0 -5.97025974e-1
1702 5.66072548e+0 -1.15014270e+0
1704 5.50490015e+0 -1.67140579e+0
1706 5.25952474e+0 -2.13362481e+0
1708 4.94952739e+0 -2.51973709e+0
1710 4.60123806e+0 -2.82350271e+0
1712 4.23807811e+0 -3.04758108e+0
1714 3.87826499e+0 -3.20042128e+0
1716 3.53433820e+0 -3.29323861e+0
1718 3.21382963e+0 -3.33775006e+0
1720 2.92040745e+0 -3.34479897e+0
1722 2.65504611e+0 -3.32370454e+0
1724 2.41700644e+0 -3.28209161e+0
1726 2.20456666e+0 -3.22598742e+0
1728 2.01552466e+0 -3.16003787e+0
1730 1.84752053e+0 -3.08775537e+0
1732 1.69823009e+0 -3.01175332e+0
1734 1.56547156e+0 -2.93394831e+0
1736 1.44725654e+0 -2.85572546e+0
1738 1.34180700e+0 -2.77806929e+0
1740 1.24755272e+0 -2.70166494e+0
1742 1.16311809e+0 -2.62697557e+0
1744 1.08730419e+0 -2.55430079e+0
1746 1.01906916e+0 -2.48382052e+0
1748 9.57509041e-1 -2.41562778e+0
1750 9.01839821e-1 -2.34975314e+0
1752 8.51381282e-1 -2.28618280e+0
1754 8.05542702e-1 -2.22487202e+0
1756 7.63810379e-1 -2.16575503e+0
1758 7.25736847e-1 -2.10875231e+0
1760 6.90931608e-1 -2.05377591e+0
1762 6.59053187e-1 -2.00073330e+0
1764 6.29802351e-1 -1.94953023e+0
1766 6.02916314e-1 -1.90007265e+0
1768 5.78163797e-1 -1.85226814e+0
1770 5.55340800e-1 -1.80602682e+0
1772 5.34267004e-1 -1.76126204e+0
1774 5.14782679e-1 -1.71789069e+0
1776 4.96746042e-1 -1.67583344e+0
1778 4.80030990e-1 -1.63501481e+0
1780 4.64525147e-1 -1.59536318e+0
1782 4.50128185e-1 -1.55681068e+0
1784 4.36750377e-1 -1.51929310e+0
1786 4.24311338e-1 -1.48274972e+0
1788 4.12738946e-1 -1.44712316e+0
1790 4.01968396e-1 -1.41235917e+0
1792 3.91941379e-1 -1.37840653e+0
1794 3.82605374e-1 -1.34521675e+0
1796 3.73913021e-1 -1.31274400e+0
1798 3.65821575e-1 -1.28094489e+0
1800 3.58292436e-1 -1.24977829e+0
1802 3.51290724e-1 -1.21920521e+0
1804 3.44784917e-1 -1.18918862e+0
1806 3.38746527e-1 -1.15969332e+0
1808 3.33149816e-1 -1.13068579e+0
1810 3.27971549e-1 -1.10213408e+0
1812 3.23190771e-1 -1.07400770e+0
1814 3.18788618e-1 -1.04627747e+0
1816 3.14748143e-1 -1.01891543e+0
1818 3.11054172e-1 -9.91894756e-1
1820 3.07693166e-1 -9.65189645e-1
1822 3.04653113e-1 -9.38775232e-1
1824 3.01923427e-1 -9.12627504e-1
1826 2.99494861e-1 -8.86723225e-1
1828 2.97359431e-1 -8.61039853e-1
1830 2.95510359e-1 -8.35555474e-1
1832 2.93942016e-1 -8.10248728e-1
1834 2.92649880e-1 -7.85098749e-1
1836 2.91630506e-1 -7.60085098e-1
1838 2.90881496e-1 -7.35187704e-1
1840 2.90401485e-1 -7.10386807e-1
1842 2.90190133e-1 -6.85662900e-1
1844 2.90248124e-1 -6.60996679e-1
1846 2.90577172e-1 -6.36368985e-1
1848 2.91180038e-1 -6.11760757e-1
1850 2.92060556e-1 -5.87152978e-1
1852 2.93223660e-1 -5.62526632e-1
1854 2.94675428e-1 -5.37862651e-1
1856 2.96423135e-1 -5.13141874e-1
1858 2.98475310e-1 -4.88344993e-1
1860 3.00841811e-1 -4.63452518e-1
1862 3.03533905e-1 -4.38444729e-1
1864 3.06564370e-1 -4.13301633e-1
1866 3.09947597e-1 -3.88002928e-1
1868 3.13699727e-1 -3.62527964e-1
1870 3.17838787e-1 -3.36855705e-1
1872 3.22384853e-1 -3.10964703e-1
1874 3.27360240e-1 -2.84833064e-1
1876 3.32789708e-1 -2.58438434e-1
1878 3.38700694e-1 -2.31757980e-1
1880 3.45123586e-1 -2.04768385e-1
1882 3.52092018e-1 -1.77445859e-1
1884 3.59643211e-1 -1.49766154e-1
1886 3.67818358e-1 -1.21704608e-1
1888 3.76663052e-1 -9.32362084e-2
1890 3.86227782e-1 -6.43356811e-2
1892 3.96568475e-1 -3.49776241e-2
1894 4.07747126e-1 -5.13668049e-3
1896 4.19832494e-1 2.52122267e-2
1898 4.32900896e-1 5.60935886e-2
1900 4.47037099e-1 8.75309143e-2
1902 4.62335318e-1 1.19546220e-1
1904 4.78900351e-1 1.52159379e-1
1906 4.96848830e-1 1.85387292e-1
1908 5.16310637e-1 2.19242841e-1
1910 5.37430462e-1 2.53733567e-1
1912 5.60369535e-1 2.88860002e-1
1914 5.85307507e-1 3.24613585e-1
1916 6.12444498e-1 3.60974038e-1
1918 6.42003262e-1 3.97906092e-1
1920 6.74231449e-1 4.35355405e-1
1922 7.09403861e-1 4.73243481e-1
1924 7.47824592e-1 5.11461362e-1
1926 7.89828862e-1 5.49861847e-1
1928 8.35784240e-1 5.88249918e-1
1930 8.86090858e-1 6.26371054e-1
1932 9.41179999e-1 6.63897086e-1
1934 1.00151024e+0 7.00409264e-1
1936 1.06756001e+0 7.35378326e-1
1938 1.13981494e+0 7.68141517e-1
1940 1.21874825e+0 7.97876931e-1
1942 1.30479132e+0 8.23576157e-1
1944 1.39829191e+0 8.44017253e-1
1946 1.49945651e+0 8.57741593e-1
1948 1.60827423e+0 8.63040241e-1
1950 1.72442025e+0 8.57958215e-1
1952 1.84714022e+0 8.40328030e-1
1954 1.97512166e+0 8.07846478e-1
1956 2.10636649e+0 7.58209462e-1
1958 2.23808922e+0 6.89316426e-1
1960 2.36667621e+0 5.99546053e-1
1962 2.48774912e+0 4.88086348e-1
1964 2.59637262e+0 3.55275862e-1
1966 2.68742633e+0 2.02884892e-1
1968 2.75612071e+0 3.42486416e-2
1970 2.79858378e+0 -1.45826320e-1
1972 2.81239980e+0 -3.31416285e-1
1974 2.79696792e+0 -5.16057327e-1
1976 2.75358396e+0 -6.93434414e-1
1978 2.68522384e+0 -8.58033249e-1
1980 2.59609152e+0 -1.00561971e+0
1982 2.49105108e+0 -1.13347163e+0
1984 2.37507171e+0 -1.24036322e+0
1986 2.25278210e+0 -1.32636133e+0
1988 2.12817965e+0 -1.39251875e+0
1990 2.00449278e+0 -1.44054387e+0
1992 1.88416573e+0 -1.47250301e+0
1994 1.76892443e+0 -1.49058416e+0
1996 1.65988494e+0 -1.49692926e+0
1998 1.55767551e+0 -1.49352829e+0
2000 1.46255364e+0 -1.48216249e+0
2002 1.37450811e+0 -1.46438282e+0
2004 1.29334274e+0 -1.44151161e+0
2006 1.21874161e+0 -1.41465779e+0
2008 1.15031812e+0 -1.38473917e+0
2010 1.08765048e+0 -1.35250715e+0
2012 1.03030659e+0 -1.31857115e+0
2014 9.77860820e-1 -1.28342133e+0
2016 9.29904730e-1 -1.24744878e+0
2018 8.86053534e-1 -1.21096302e+0
2020 8.45949480e-1 -1.17420686e+0
2022 8.09263163e-1 -1.13736885e+0
2024 7.75693446e-1 -1.10059357e+0
2026 7.44966507e-1 -1.06399014e+0
2028 7.16834348e-1 -1.02763914e+0
2030 6.91073027e-1 -9.91598236e-1
2032 6.67480770e-1 -9.55906789e-1
2034 6.45876071e-1 -9.20589531e-1
2036 6.26095850e-1 -8.85659566e-1
2038 6.07993718e-1 -8.51120776e-1
2040 5.91438360e-1 -8.16969751e-1
2042 5.76312051e-1 -7.83197351e-1
2044 5.62509312e-1 -7.49789947e-1
2046 5.49935697e-1 -7.16730415e-1
2048 5.38506694e-1 -6.83998933e-1
2050 5.28146761e-1 -6.51573609e-1
2052 5.18788451e-1 -6.19430977e-1
2054 5.10371650e-1 -5.87546392e-1
2056 5.02842887e-1 -5.55894333e-1
2058 4.96154744e-1 -5.24448638e-1
2060 4.90265318e-1 -4.93182683e-1
2062 4.85137766e-1 -4.62069514e-1
2064 4.80739893e-1 -4.31081946e-1
2066 4.77043809e-1 -4.00192622e-1
2068 4.74025617e-1 -3.69374063e-1
2070 4.71665158e-1 -3.38598682e-1
2072 4.69945789e-1 -3.07838792e-1
2074 4.68854199e-1 -2.77066601e-1
2076 4.68380258e-1 -2.46254189e-1
2078 4.68516901e-1 -2.15373486e-1
2080 4.69260033e-1 -1.84396233e-1
2082 4.70608475e-1 -1.53293949e-1
2084 4.72563926e-1 -1.22037882e-1
2086 4.75130957e-1 -9.05989637e-2
2088 4.78317029e-1 -5.89477628e-2
2090 4.82132542e-1 -2.70544307e-2
2092 4.86590902e-1 5.11134884e-3
2094 4.91708629e-1 3.75804111e-2
2096 4.97505479e-1 7.03841613e-2
2098 5.04004608e-1 1.03554623e-1
2100 5.11232767e-1 1.37124484e-1
2102 5.19220523e-1 1.71127135e-1
2104 5.28002532e-1 2.05596707e-1
2106 5.37617843e-1 2.40568094e-1
2108 5.48110254e-1 2.76076970e-1
2110 5.59528717e-1 3.12159788e-1
2112 5.71927797e-1 3.48853763e-1
2114 5.85368201e-1 3.86196833e-1
2116 5.99917368e-1 4.24227588e-1
2118 6.15650147e-1 4.62985165e-1
2120 6.32649553e-1 5.02509099e-1
2122 6.51007635e-1 5.42839115e-1
2124 6.70826441e-1 5.84014850e-1
2126 6.92219114e-1 6.26075490e-1
2128 7.15311133e-1 6.69059294e-1
2130 7.40241695e-1 7.13002985e-1
2132 7.67165279e-1 7.57940970e-1
2134 7.96253400e-1 8.03904355e-1
2136 8.27696569e-1 8.50919698e-1
2138 8.61706480e-1 8.99007433e-1
2140 8.98518445e-1 9.48179911e-1
2142 9.38394077e-1 9.98438922e-1
2144 9.81624245e-1 1.04977263e+0
2146 1.02853228e+0 1.10215171e+0
2148 1.07947740e+0 1.15552459e+0
2150 1.13485836e+0 1.20981153e+0
2152 1.19511713e+0 1.26489720e+0
2154 1.26074258e+0 1.32062168e+0
2156 1.33227386e+0 1.37676916e+0
2158 1.41030311e+0 1.43305420e+0
2160 1.49547706e+0 1.48910496e+0
2162 1.58849679e+0 1.54444269e+0
2164 1.69011449e+0 1.59845725e+0
2166 1.80112590e+0 1.65037789e+0
2168 1.92235652e+0 1.69923904e+0
2170 2.05463886e+0 1.74384120e+0
2172 2.19877749e+0 1.78270751e+0
2174 2.35549786e+0 1.81403775e+0
2176 2.52537385e+0 1.83566332e+0
2178 2.70872911e+0 1.84500894e+0
2180 2.90550725e+0 1.83907063e+0
2182 3.11510834e+0 1.81442352e+0
2184 3.33619333e+0 1.76727841e+0
2186 3.56646633e+0 1.69360960e+0
2188 3.80245715e+0 1.58937884e+0
2190 4.03934319e+0 1.45087504e+0
2192 4.27086810e+0 1.27517462e+0
2194 4.48942776e+0 1.06069862e+0
2196 4.68639249e+0 8.07800649e-1
2198 4.85270571e+0 5.19273088e-1
2200 4.97973807e+0 2.00626657e-1
2202 5.06029035e+0 -1.39995374e-1
2204 5.08955744e+0 -4.92344214e-1
2206 5.06582969e+0 -8.44996814e-1
2208 4.99074828e+0 -1.18652915e+0
2210 4.86904480e+0 -1.50668703e+0
2212 4.70783838e+0 -1.79731125e+0
2214 4.51567506e+0 -2.05285831e+0
2216 4.30153208e+0 -2.27048281e+0
2218 4.07397214e+0 -2.44975909e+0
2220 3.84055132e+0 -2.59218020e+0
2222 3.60750022e+0 -2.70057742e+0
2224 3.37963772e+0 -2.77857069e+0
2226 3.16044947e+0 -2.83011439e+0
2228 2.95226150e+0 -2.85916175e+0
2230 2.75645286e+0 -2.86944284e+0
2232 2.57366895e+0 -2.86433691e+0
2234 2.40401343e+0 -2.84681499e+0
2236 2.24720907e+0 -2.81943039e+0
2238 2.10272570e+0 -2.78433892e+0
2240 1.96987787e+0 -2.74333524e+0
2242 1.84789668e+0 -2.69789624e+0
2244 1.73598094e+0 -2.64922558e+0
2246 1.63333217e+0 -2.59829585e+0
2248 1.53917767e+0 -2.54588679e+0
2250 1.45278468e+0 -2.49261874e+0
2252 1.37346837e+0 -2.43898124e+0
2254 1.30059541e+0 -2.38535720e+0
2256 1.23358464e+0 -2.33204306e+0
2258 1.17190580e+0 -2.27926536e+0
2260 1.11507712e+0 -2.22719440e+0
2262 1.06266218e+0 -2.17595536e+0
2264 1.01426652e+0 -2.12563739e+0
2266 9.69534079e-1 -2.07630092e+0
2268 9.28143781e-1 -2.02798361e+0
2270 8.89806204e-1 -1.98070516e+0
2272 8.54260506e-1 -1.93447117e+0
2274 8.21271566e-1 -1.88927624e+0
2276 7.90627377e-1 -1.84510649e+0
2278 7.62136679e-1 -1.80194154e+0
2280 7.35626820e-1 -1.75975616e+0
2282 7.10941836e-1 -1.71852150e+0
2284 6.87940734e-1 -1.67820616e+0
2286 6.66495950e-1 -1.63877697e+0
2288 6.46491978e-1 -1.60019965e+0
2290 6.27824146e-1 -1.56243930e+0
2292 6.10397529e-1 -1.52546081e+0
2294 5.94125974e-1 -1.48922913e+0
2296 5.78931236e-1 -1.45370955e+0
2298 5.64742213e-1 -1.41886785e+0
2300 5.51494257e-1 -1.38467041e+0
2302 5.39128567e-1 -1.35108433e+0
2304 5.27591643e-1 -1.31807748e+0
2306 5.16834801e-1 -1.28561854e+0
2308 5.06813747e-1 -1.25367700e+0
2310 4.97488188e-1 -1.22222319e+0
2312 4.88821489e-1 -1.19122825e+0
2314 4.80780371e-1 -1.16066413e+0
2316 4.73334637e-1 -1.13050354e+0
2318 4.66456930e-1 -1.10071995e+0
2320 4.60122516e-1 -1.07128752e+0
2322 4.54309098e-1 -1.04218111e+0
2324 4.48996641e-1 -1.01337618e+0
2326 4.44167224e-1 -9.84848788e-1
2328 4.39804912e-1 -9.56575554e-1
2330 4.35895635e-1 -9.28533585e-1
2332 4.32427090e-1 -9.00700454e-1
2334 4.29388656e-1 -8.73054146e-1
2336 4.26771319e-1 -8.45573021e-1
2338 4.24567608e-1 -8.18235769e-1
2340 4.22771549e-1 -7.91021365e-1
2342 4.21378625e-1 -7.63909029e-1
2344 4.20385742e-1 -7.36878184e-1
2346 4.19791216e-1 -7.09908414e-1
2348 4.19594760e-1 -6.82979427e-1
2350 4.19797485e-1 -6.56071009e-1
2352 4.20401910e-1 -6.29162993e-1
2354 4.21411984e-1 -6.02235216e-1
2356 4.22833113e-1 -5.75267483e-1
2358 4.24672202e-1 -5.48239533e-1
2360 4.26937705e-1 -5.21131001e-1
2362 4.29639687e-1 -4.93921389e-1
2364 4.32789902e-1 -4.66590032e-1
2366 4.36401875e-1 -4.39116070e-1
2368 4.40491007e-1 -4.11478420e-1
2370 4.45074691e-1 -3.83655755e-1
2372 4.50172440e-1 -3.55626478e-1
2374 4.55806042e-1 -3.27368717e-1
2376 4.61999727e-1 -2.98860304e-1
2378 4.68780359e-1 -2.70078778e-1
2380 4.76177648e-1 -2.41001391e-1
2382 4.84224393e-1 -2.11605118e-1
2384 4.92956749e-1 -1.81866690e-1
2386 5.02414530e-1 -1.51762634e-1
2388 5.12641545e-1 -1.21269333e-1
2390 5.23685972e-1 -9.03631107e-2
2392 5.35600779e-1 -5.90203417e-2
2394 5.48444194e-1 -2.72175950e-2
2396 5.62280219e-1 5.06818237e-3
2398 5.77179217e-1 3.78594322e-2
2400 5.93218557e-1 7.11776923e-2
2402 6.10483326e-1 1.05043231e-1
2404 6.29067131e-1 1.39474595e-1
2406 6.49072975e-1 1.74488046e-1
2408 6.70614231e-1 2.10096872e-1
2410 6.93815714e-1 2.46310534e-1
2412 7.18814850e-1 2.83133627e-1
2414 7.45762955e-1 3.20564604e-1
2416 7.74826621e-1 3.58594213e-1
2418 8.06189193e-1 3.97203599e-1
2420 8.40052340e-1 4.36361984e-1
2422 8.76637685e-1 4.76023851e-1
2424 9.16188461e-1 5.16125522e-1
2426 9.58971134e-1 5.56581013e-1
2428 1.00527690e+0 5.97277036e-1
2430 1.05542294e+0 6.38066964e-1
2432 1.10975322e+0 6.78763612e-1
2434 1.16863867e+0 7.19130608e-1
2436 1.23247625e+0 7.58872183e-1
2438 1.30168661e+0 7.97621157e-1
2440 1.37670960e+0 8.34924998e-1
2442 1.45799689e+0 8.70229854e-1
2444 1.54600066e+0 9.02862646e-1
2446 1.64115705e+0 9.32011547e-1
2448 1.74386292e+0 9.56705547e-1
2450 1.85444404e+0 9.75794413e-1
2452 1.97311290e+0 9.87931136e-1
2454 2.09991442e+0 9.91560100e-1
2456 2.23465823e+0 9.84915546e-1
2458 2.37683758e+0 9.66036534e-1
2460 2.52553700e+0 9.32806108e-1
2462 2.67933432e+0 8.83023468e-1
2464 2.83620730e+0 8.14517716e-1
2466 2.99346104e+0 7.25309286e-1
2468 3.14769827e+0 6.13819206e-1
2470 3.29485831e+0 4.79116193e-1
2472 3.43034976e+0 3.21177561e-1
2474 3.54929321e+0 1.41124505e-1
2476 3.64687101e+0 -5.86196090e-2
2478 3.71875479e+0 -2.74300968e-1
2480 3.76155230e+0 -5.00975801e-1
2482 3.77319513e+0 -7.32827126e-1
2484 3.75318875e+0 -9.63623764e-1
2486 3.70266983e+0 -1.18724955e+0
2488 3.62425809e+0 -1.39821077e+0
2490 3.52173721e+0 -1.59203635e+0
2492 3.39963352e+0 -1.76551578e+0
2494 3.26277334e+0 -1.91676093e+0
2496 3.11588917e+0 -2.04511561e+0
2498 2.96331922e+0 -2.15096003e+0
2500 2.80881664e+0 -2.23546328e+0
2502 2.65546097e+0 -2.30032961e+0
2504 2.50565130e+0 -2.34757046e+0
2506 2.36115512e+0 -2.37931914e+0
2508 2.22318924e+0 -2.39769290e+0
2510 2.09251345e+0 -2.40469931e+0
2512 1.96952411e+0 -2.40217962e+0
2514 1.85433951e+0 -2.39178053e+0
2516 1.74687341e+0 -2.37494619e+0
2518 1.64689546e+0 -2.35292361e+0
2520 1.55407917e+0 -2.32677620e+0
2522 1.46803884e+0 -2.29740147e+0
2524 1.38835725e+0 -2.26555042e+0
2526 1.31460576e+0 -2.23184669e+0
2528 1.24635851e+0 -2.19680474e+0
2530 1.18320217e+0 -2.16084628e+0
2532 1.12474212e+0 -2.12431489e+0
2534 1.07060626e+0 -2.08748868e+0
2536 1.02044693e+0 -2.05059128e+0
2538 9.73941547e-1 -2.01380107e+0
2540 9.30792379e-1 -1.97725907e+0
2542 8.90725746e-1 -1.94107545e+0
2544 8.53490823e-1 -1.90533511e+0
2546 8.18858249e-1 -1.87010219e+0
2548 7.86618638e-1 -1.83542387e+0
2550 7.56581049e-1 -1.80133353e+0
2552 7.28571495e-1 -1.76785334e+0
2554 7.02431505e-1 -1.73499640e+0
2556 6.78016765e-1 -1.70276849e+0
2558 6.55195850e-1 -1.67116955e+0
2560 6.33849048e-1 -1.64019484e+0
2562 6.13867286e-1 -1.60983596e+0
2564 5.95151138e-1 -1.58008163e+0
2566 5.77609933e-1 -1.55091832e+0
2568 5.61160933e-1 -1.52233086e+0
2570 5.45728603e-1 -1.49430280e+0
2572 5.31243939e-1 -1.46681684e+0
2574 5.17643865e-1 -1.43985505e+0
2576 5.04870694e-1 -1.41339914e+0
2578 4.92871637e-1 -1.38743065e+0
2580 4.81598361e-1 -1.36193109e+0
2582 4.71006594e-1 -1.33688204e+0
2584 4.61055768e-1 -1.31226528e+0
2586 4.51708697e-1 -1.28806285e+0
2588 4.42931285e-1 -1.26425706e+0
2590 4.34692270e-1 -1.24083060e+0
2592 4.26962987e-1 -1.21776653e+0
2594 4.19717157e-1 -1.19504828e+0
2596 4.12930696e-1 -1.17265971e+0
2598 4.06581546e-1 -1.15058508e+0
2600 4.00649521e-1 -1.12880905e+0
2602 3.95116166e-1 -1.10731670e+0
2604 3.89964635e-1 -1.08609350e+0
2606 3.85179578e-1 -1.06512533e+0
2608 3.80747045e-1 -1.04439840e+0
2610 3.76654389e-1 -1.02389935e+0
2612 3.72890193e-1 -1.00361511e+0
