#Note:C; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
774 3.46360004e-1 -2.24379223e+0
776 3.32555415e-1 -2.18100830e+0
778 3.19803754e-1 -2.12074579e+0
780 3.08004637e-1 -2.06281683e+0
782 2.97069619e-1 -2.00705057e+0
784 2.86920544e-1 -1.95329128e+0
786 2.77488157e-1 -1.90139672e+0
788 2.68710929e-1 -1.85123665e+0
790 2.60534055e-1 -1.80269161e+0
792 2.52908611e-1 -1.75565180e+0
794 2.45790822e-1 -1.71001607e+0
796 2.39141440e-1 -1.66569104e+0
798 2.32925211e-1 -1.62259040e+0
800 2.27110406e-1 -1.58063415e+0
802 2.21668426e-1 -1.53974802e+0
804 2.16573451e-1 -1.49986293e+0
806 2.11802139e-1 -1.46091452e+0
808 2.07333366e-1 -1.42284267e+0
810 2.03147987e-1 -1.38559116e+0
812 1.99228644e-1 -1.34910729e+0
814 1.95559583e-1 -1.31334155e+0
816 1.92126497e-1 -1.27824737e+0
818 1.88916398e-1 -1.24378084e+0
820 1.85917485e-1 -1.20990046e+0
822 1.83119046e-1 -1.17656697e+0
824 1.80511359e-1 -1.14374310e+0
826 1.78085612e-1 -1.11139342e+0
828 1.75833828e-1 -1.07948418e+0
830 1.73748799e-1 -1.04798314e+0
832 1.71824033e-1 -1.01685944e+0
834 1.70053699e-1 -9.86083473e-1
836 1.68432583e-1 -9.55626767e-1
838 1.66956054e-1 -9.25461862e-1
840 1.65620024e-1 -8.95562214e-1
842 1.64420922e-1 -8.65902094e-1
844 1.63355671e-1 -8.36456496e-1
846 1.62421659e-1 -8.07201049e-1
848 1.61616730e-1 -7.78111931e-1
850 1.60939166e-1 -7.49165795e-1
852 1.60387673e-1 -7.20339684e-1
854 1.59961378e-1 -6.91610963e-1
856 1.59659821e-1 -6.62957243e-1
858 1.59482952e-1 -6.34356309e-1
860 1.59431135e-1 -6.05786054e-1
862 1.59505147e-1 -5.77224405e-1
864 1.59706190e-1 -5.48649258e-1
866 1.60035895e-1 -5.20038403e-1
868 1.60496337e-1 -4.91369458e-1
870 1.61090052e-1 -4.62619794e-1
872 1.61820055e-1 -4.33766464e-1
874 1.62689864e-1 -4.04786124e-1
876 1.63703524e-1 -3.75654957e-1
878 1.64865644e-1 -3.46348590e-1
880 1.66181429e-1 -3.16842006e-1
882 1.67656724e-1 -2.87109459e-1
884 1.69298057e-1 -2.57124371e-1
886 1.71112700e-1 -2.26859236e-1
888 1.73108724e-1 -1.96285508e-1
890 1.75295071e-1 -1.65373484e-1
892 1.77681631e-1 -1.34092182e-1
894 1.80279331e-1 -1.02409205e-1
896 1.83100237e-1 -7.02905929e-2
898 1.86157665e-1 -3.77006641e-2
900 1.89466313e-1 -4.60184550e-3
902 1.93042401e-1 2.90455176e-2
904 1.96903847e-1 6.32833671e-2
906 2.01070447e-1 9.81561570e-2
908 2.05564093e-1 1.33711102e-1
910 2.10409023e-1 1.69998448e-1
912 2.15632097e-1 2.07071774e-1
914 2.21263124e-1 2.44988325e-1
916 2.27335228e-1 2.83809375e-1
918 2.33885282e-1 3.23600635e-1
920 2.40954393e-1 3.64432705e-1
922 2.48588481e-1 4.06381572e-1
924 2.56838935e-1 4.49529169e-1
926 2.65763390e-1 4.93963993e-1
928 2.75426625e-1 5.39781795e-1
930 2.85901618e-1 5.87086349e-1
932 2.97270786e-1 6.35990311e-1
934 3.09627448e-1 6.86616174e-1
