#Note:C2; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1340 7.63377320e-1 1.33600560e+0
1342 8.05630070e-1 1.41450991e+0
1344 8.52215579e-1 1.49645017e+0
1346 9.03683036e-1 1.58204981e+0
1348 9.60669419e-1 1.67153622e+0
1350 1.02391549e+0 1.76513588e+0
1352 1.09428498e+0 1.86306715e+0
1354 1.17278754e+0 1.96552964e+0
1356 1.26060614e+0 2.07268889e+0
1358 1.35912963e+0 2.18465440e+0
1360 1.46999110e+0 2.30144831e+0
1362 1.59511247e+0 2.42296117e+0
1364 1.73675528e+0 2.54888959e+0
1366 1.89757655e+0 2.67864871e+0
1368 2.08068670e+0 2.81125013e+0
1370 2.28970290e+0 2.94513246e+0
1372 2.52878534e+0 3.07792858e+0
1374 2.80263346e+0 3.20615025e+0
1376 3.11640315e+0 3.32476981e+0
1378 3.47548068e+0 3.42668431e+0
1380 3.88501418e+0 3.50206653e+0
1382 4.34905985e+0 3.53765600e+0
1384 4.86916336e+0 3.51614026e+0
1386 5.44220423e+0 3.41594706e+0
1388 6.05746615e+0 3.21201260e+0
1390 6.69328384e+0 2.87833166e+0
1392 7.31435773e+0 2.39308514e+0
1394 7.87177098e+0 1.74643089e+0
1396 8.30816034e+0 9.49264524e-1
1398 8.56912416e+0 3.89123594e-2
1400 8.61822950e+0 -9.23129573e-1
1402 8.44897546e+0 -1.86327686e+0
1404 8.08698728e+0 -2.71353344e+0
1406 7.58113029e+0 -3.42645488e+0
1408 6.98880736e+0 -3.98114444e+0
1410 6.36273480e+0 -4.38007477e+0
1412 5.74345122e+0 -4.64099399e+0
1414 5.15761327e+0 -4.78854454e+0
1416 4.61988835e+0 -4.84813724e+0
1418 4.13616541e+0 -4.84252717e+0
1420 3.70666129e+0 -4.79046642e+0
1422 3.32834230e+0 -4.70659926e+0
1424 2.99658658e+0 -4.60194729e+0
1426 2.70622359e+0 -4.48458538e+0
1428 2.45213088e+0 -4.36030510e+0
1430 2.22954287e+0 -4.23318294e+0
1432 2.03418467e+0 -4.10603366e+0
1434 1.86230580e+0 -3.98075724e+0
1436 1.71066074e+0 -3.85859763e+0
1438 1.57646438e+0 -3.74033264e+0
1440 1.45733809e+0 -3.62641179e+0
1442 1.35125528e+0 -3.51705557e+0
1444 1.25649046e+0 -3.41232671e+0
1446 1.17157386e+0 -3.31218106e+0
1448 1.09525185e+0 -3.21650370e+0
1450 1.02645318e+0 -3.12513466e+0
1452 9.64260369e-1 -3.03788696e+0
1454 9.07885590e-1 -2.95455927e+0
1456 8.56650547e-1 -2.87494464e+0
1458 8.09969567e-1 -2.79883657e+0
1460 7.67335501e-1 -2.72603293e+0
1462 7.28307915e-1 -2.65633860e+0
1464 6.92503210e-1 -2.58956705e+0
1466 6.59586332e-1 -2.52554126e+0
1468 6.29263800e-1 -2.46409403e+0
1470 6.01277846e-1 -2.40506814e+0
1472 5.75401451e-1 -2.34831609e+0
1474 5.51434161e-1 -2.29369982e+0
1476 5.29198523e-1 -2.24109030e+0
1478 5.08537061e-1 -2.19036699e+0
1480 4.89309687e-1 -2.14141744e+0
1482 4.71391501e-1 -2.09413668e+0
1484 4.54670888e-1 -2.04842680e+0
1486 4.39047893e-1 -2.00419641e+0
1488 4.24432817e-1 -1.96136023e+0
1490 4.10744999e-1 -1.91983858e+0
1492 3.97911770e-1 -1.87955705e+0
1494 3.85867537e-1 -1.84044603e+0
1496 3.74552987e-1 -1.80244042e+0
1498 3.63914396e-1 -1.76547925e+0
1500 3.53903018e-1 -1.72950538e+0
1502 3.44474561e-1 -1.69446524e+0
1504 3.35588711e-1 -1.66030851e+0
1506 3.27208728e-1 -1.62698793e+0
1508 3.19301082e-1 -1.59445905e+0
1510 3.11835131e-1 -1.56268001e+0
1512 3.04782839e-1 -1.53161139e+0
1514 2.98118525e-1 -1.50121597e+0
1516 2.91818640e-1 -1.47145862e+0
1518 2.85861567e-1 -1.44230613e+0
1520 2.80227447e-1 -1.41372706e+0
1522 2.74898017e-1 -1.38569164e+0
1524 2.69856473e-1 -1.35817163e+0
1526 2.65087340e-1 -1.33114020e+0
1528 2.60576362e-1 -1.30457184e+0
1530 2.56310399e-1 -1.27844230e+0
1532 2.52277335e-1 -1.25272842e+0
1534 2.48465997e-1 -1.22740815e+0
1536 2.44866083e-1 -1.20246038e+0
1538 2.41468091e-1 -1.17786494e+0
1540 2.38263264e-1 -1.15360248e+0
1542 2.35243534e-1 -1.12965446e+0
1544 2.32401473e-1 -1.10600306e+0
1546 2.29730249e-1 -1.08263113e+0
1548 2.27223590e-1 -1.05952213e+0
1550 2.24875744e-1 -1.03666012e+0
1552 2.22681451e-1 -1.01402967e+0
1554 2.20635910e-1 -9.91615851e-1
1556 2.18734761e-1 -9.69404173e-1
1558 2.16974052e-1 -9.47380559e-1
1560 2.15350228e-1 -9.25531307e-1
1562 2.13860108e-1 -9.03843050e-1
1564 2.12500872e-1 -8.82302730e-1
1566 2.11270045e-1 -8.60897561e-1
1568 2.10165487e-1 -8.39615001e-1
1570 2.09185383e-1 -8.18442721e-1
1572 2.08328236e-1 -7.97368578e-1
1574 2.07592857e-1 -7.76380585e-1
1576 2.06978365e-1 -7.55466883e-1
1578 2.06484183e-1 -7.34615717e-1
1580 2.06110034e-1 -7.13815407e-1
1582 2.05855943e-1 -6.93054323e-1
1584 2.05722241e-1 -6.72320857e-1
1586 2.05709563e-1 -6.51603399e-1
1588 2.05818859e-1 -6.30890307e-1
1590 2.06051398e-1 -6.10169887e-1
1592 2.06408777e-1 -5.89430359e-1
1594 2.06892931e-1 -5.68659831e-1
1596 2.07506146e-1 -5.47846277e-1
1598 2.08251077e-1 -5.26977500e-1
1600 2.09130759e-1 -5.06041108e-1
1602 2.10148631e-1 -4.85024479e-1
1604 2.11308555e-1 -4.63914735e-1
1606 2.12614845e-1 -4.42698705e-1
1608 2.14072290e-1 -4.21362888e-1
1610 2.15686192e-1 -3.99893425e-1
1612 2.17462394e-1 -3.78276052e-1
1614 2.19407326e-1 -3.56496068e-1
1616 2.21528046e-1 -3.34538286e-1
1618 2.23832289e-1 -3.12386994e-1
1620 2.26328524e-1 -2.90025906e-1
1622 2.29026015e-1 -2.67438110e-1
1624 2.31934890e-1 -2.44606018e-1
1626 2.35066216e-1 -2.21511310e-1
1628 2.38432086e-1 -1.98134870e-1
1630 2.42045716e-1 -1.74456729e-1
1632 2.45921551e-1 -1.50455988e-1
1634 2.50075387e-1 -1.26110756e-1
1636 2.54524504e-1 -1.01398063e-1
1638 2.59287818e-1 -7.62937866e-2
1640 2.64386056e-1 -5.07725582e-2
1642 2.69841942e-1 -2.48076740e-2
1644 2.75680419e-1 1.62900421e-3
1646 2.81928891e-1 2.85671533e-2
1648 2.88617504e-1 5.60380977e-2
1650 2.95779459e-1 8.40749249e-2
1652 3.03451370e-1 1.12712605e-1
1654 3.11673667e-1 1.41988114e-1
1656 3.20491069e-1 1.71940563e-1
1658 3.29953104e-1 2.02611326e-1
1660 3.40114718e-1 2.34044168e-1
1662 3.51036971e-1 2.66285369e-1
1664 3.62787834e-1 2.99383839e-1
1666 3.75443105e-1 3.33391221e-1
1668 3.89087464e-1 3.68361967e-1
1670 4.03815701e-1 4.04353386e-1
1672 4.19734121e-1 4.41425632e-1
1674 4.36962188e-1 4.79641643e-1
1676 4.55634419e-1 5.19066966e-1
1678 4.75902597e-1 5.59769464e-1
1680 4.97938338e-1 6.01818850e-1
1682 5.21936088e-1 6.45285976e-1
1684 5.48116609e-1 6.90241817e-1
1686 5.76731049e-1 7.36756024e-1
1688 6.08065681e-1 7.84894918e-1
1690 6.42447410e-1 8.34718721e-1
1692 6.80250176e-1 8.86277797e-1
1694 7.21902343e-1 9.39607546e-1
1696 7.67895192e-1 9.94721532e-1
1698 8.18792579e-1 1.05160224e+0
1700 8.75241785e-1 1.11018873e+0
1702 9.37985434e-1 1.17036013e+0
1704 1.00787419e+0 1.23191371e+0
1706 1.08587959e+0 1.29453583e+0
1708 1.17310576e+0 1.35776362e+0
1710 1.27079810e+0 1.42093481e+0
1712 1.38034526e+0 1.48312269e+0
1714 1.50326929e+0 1.54305286e+0
1716 1.64119525e+0 1.59899892e+0
1718 1.79578811e+0 1.64865552e+0
1720 1.96863888e+0 1.68899112e+0
1722 2.16107641e+0 1.71609009e+0
1724 2.37387587e+0 1.72500756e+0
1726 2.60683448e+0 1.70968241e+0
1728 2.85819733e+0 1.66298511e+0
1730 3.12395144e+0 1.57701369e+0
1732 3.39707998e+0 1.44377695e+0
1734 3.66698445e+0 1.25638513e+0
1736 3.91941535e+0 1.01075460e+0
1738 4.13731998e+0 7.07587643e-1
1740 4.30288526e+0 3.54051513e-1
1742 4.40062350e+0 -3.56602146e-2
1744 4.42072310e+0 -4.41563005e-1
1746 4.36144684e+0 -8.40933871e-1
1748 4.22954870e+0 -1.21230404e+0
1750 4.03852572e+0 -1.53899314e+0
1752 3.80549070e+0 -1.81105163e+0
1754 3.54789517e+0 -2.02531412e+0
1756 3.28107575e+0 -2.18405885e+0
1758 3.01698797e+0 -2.29308829e+0
1760 2.76397251e+0 -2.35990838e+0
1762 2.52717003e+0 -2.39235774e+0
1764 2.30921328e+0 -2.39775431e+0
1766 2.11094417e+0 -2.38247033e+0
1768 1.93202804e+0 -2.35180004e+0
1770 1.77142428e+0 -2.30999832e+0
1772 1.62771999e+0 -2.26040202e+0
1774 1.49935198e+0 -2.20557924e+0
1776 1.38474585e+0 -2.14747630e+0
1778 1.28239726e+0 -2.08754841e+0
1780 1.19091474e+0 -2.02686935e+0
1782 1.10903805e+0 -1.96622018e+0
1784 1.03564159e+0 -1.90615941e+0
1786 9.69729444e-1 -1.84707754e+0
1788 9.10425750e-1 -1.78923906e+0
1790 8.56963279e-1 -1.73281451e+0
1792 8.08671480e-1 -1.67790487e+0
1794 7.64964956e-1 -1.62455990e+0
1796 7.25332781e-1 -1.57279212e+0
1798 6.89328854e-1 -1.52258722e+0
1800 6.56563348e-1 -1.47391190e+0
1802 6.26695210e-1 -1.42671973e+0
1804 5.99425629e-1 -1.38095557e+0
1806 5.74492391e-1 -1.33655874e+0
1808 5.51665005e-1 -1.29346548e+0
1810 5.30740509e-1 -1.25161066e+0
1812 5.11539864e-1 -1.21092906e+0
1814 4.93904851e-1 -1.17135627e+0
1816 4.77695413e-1 -1.13282933e+0
1818 4.62787357e-1 -1.09528715e+0
1820 4.49070383e-1 -1.05867075e+0
1822 4.36446385e-1 -1.02292347e+0
1824 4.24827980e-1 -9.87990984e-1
1826 4.14137242e-1 -9.53821359e-1
1828 4.04304604e-1 -9.20364992e-1
1830 3.95267907e-1 -8.87574553e-1
1832 3.86971576e-1 -8.55404896e-1
1834 3.79365902e-1 -8.23812960e-1
1836 3.72406419e-1 -7.92757653e-1
1838 3.66053361e-1 -7.62199742e-1
1840 3.60271190e-1 -7.32101730e-1
1842 3.55028184e-1 -7.02427740e-1
1844 3.50296075e-1 -6.73143400e-1
1846 3.46049740e-1 -6.44215725e-1
1848 3.42266926e-1 -6.15613014e-1
1850 3.38928014e-1 -5.87304734e-1
1852 3.36015812e-1 -5.59261426e-1
1854 3.33515383e-1 -5.31454602e-1
1856 3.31413885e-1 -5.03856651e-1
1858 3.29700448e-1 -4.76440750e-1
1860 3.28366063e-1 -4.49180775e-1
1862 3.27403490e-1 -4.22051221e-1
1864 3.26807187e-1 -3.95027118e-1
1866 3.26573250e-1 -3.68083958e-1
1868 3.26699375e-1 -3.41197619e-1
1870 3.27184824e-1 -3.14344296e-1
1872 3.28030419e-1 -2.87500431e-1
1874 3.29238537e-1 -2.60642645e-1
1876 3.30813122e-1 -2.33747682e-1
1878 3.32759716e-1 -2.06792338e-1
1880 3.35085499e-1 -1.79753407e-1
1882 3.37799339e-1 -1.52607624e-1
1884 3.40911871e-1 -1.25331608e-1
1886 3.44435574e-1 -9.79018118e-2
1888 3.48384882e-1 -7.02944708e-2
1890 3.52776299e-1 -4.24855584e-2
1892 3.57628543e-1 -1.44507426e-2
1894 3.62962707e-1 1.38346515e-2
1896 3.68802449e-1 4.23956735e-2
1898 3.75174202e-1 7.12577740e-2
1900 3.82107417e-1 1.00446821e-1
1902 3.89634837e-1 1.29989105e-1
1904 3.97792810e-1 1.59911335e-1
1906 4.06621640e-1 1.90240615e-1
1908 4.16165986e-1 2.21004397e-1
1910 4.26475307e-1 2.52230419e-1
1912 4.37604374e-1 2.83946599e-1
1914 4.49613835e-1 3.16180902e-1
1916 4.62570863e-1 3.48961149e-1
1918 4.76549877e-1 3.82314769e-1
1920 4.91633358e-1 4.16268482e-1
1922 5.07912765e-1 4.50847878e-1
1924 5.25489559e-1 4.86076889e-1
1926 5.44476360e-1 5.21977119e-1
1928 5.64998225e-1 5.58566985e-1
1930 5.87194081e-1 5.95860657e-1
1932 6.11218311e-1 6.33866704e-1
1934 6.37242496e-1 6.72586423e-1
1936 6.65457321e-1 7.12011734e-1
1938 6.96074632e-1 7.52122567e-1
1940 7.29329623e-1 7.92883617e-1
1942 7.65483117e-1 8.34240308e-1
1944 8.04823856e-1 8.76113804e-1
1946 8.47670710e-1 9.18394858e-1
1948 8.94374611e-1 9.60936241e-1
1950 9.45319966e-1 1.00354348e+0
1952 1.00092519e+0 1.04596358e+0
1954 1.06164182e+0 1.08787144e+0
1956 1.12795147e+0 1.12885353e+0
1958 1.20035966e+0 1.16838876e+0
1960 1.27938514e+0 1.20582624e+0
1962 1.36554300e+0 1.24036018e+0
1964 1.45931929e+0 1.27100271e+0
1966 1.56113461e+0 1.29655585e+0
1968 1.67129353e+0 1.31558561e+0
1970 1.78991696e+0 1.32640233e+0
1972 1.91685500e+0 1.32705419e+0
1974 2.05157967e+0 1.31534318e+0
1976 2.19306064e+0 1.28887581e+0
1978 2.33963243e+0 1.24516267e+0
1980 2.48887069e+0 1.18178060e+0
1982 2.63750496e+0 1.09660614e+0
1984 2.78140555e+0 9.88116709e-1
1986 2.91568662e+0 8.55736199e-1
1988 3.03496102e+0 7.00174900e-1
1990 3.13375786e+0 5.23689119e-1
1992 3.20707194e+0 3.30174284e-1
1994 3.25096358e+0 1.25021291e-1
1996 3.26308803e+0 -8.52857546e-2
1998 3.24302834e+0 -2.93781674e-1
2000 3.19234541e+0 -4.93727387e-1
2002 3.11433334e+0 -6.79265727e-1
2004 3.01354716e+0 -8.45897931e-1
2006 2.89522102e+0 -9.90711751e-1
2008 2.76470162e+0 -1.11236373e+0
2010 2.62699040e+0 -1.21087366e+0
2012 2.48643934e+0 -1.28731375e+0
2014 2.34660046e+0 -1.34347057e+0
2016 2.21020047e+0 -1.38153598e+0
2018 2.07920046e+0 -1.40385749e+0
2020 1.95490271e+0 -1.41275700e+0
2022 1.83807474e+0 -1.41041271e+0
2024 1.72907097e+0 -1.39879244e+0
2026 1.62794100e+0 -1.37962497e+0
2028 1.53451986e+0 -1.35439685e+0
2030 1.44849969e+0 -1.32436512e+0
2032 1.36948446e+0 -1.29057854e+0
2034 1.29703041e+0 -1.25390241e+0
2036 1.23067495e+0 -1.21504392e+0
2038 1.16995652e+0 -1.17457618e+0
2040 1.11442787e+0 -1.13295990e+0
2042 1.06366428e+0 -1.09056249e+0
2044 1.01726829e+0 -1.04767443e+0
2046 9.74871921e-1 -1.00452310e+0
2048 9.36137252e-1 -9.61284425e-1
2050 9.00755854e-1 -9.18092422e-1
2052 8.68447529e-1 -8.75047157e-1
2054 8.38958653e-1 -8.32221217e-1
2056 8.12060309e-1 -7.89665014e-1
2058 7.87546346e-1 -7.47411094e-1
2060 7.65231472e-1 -7.05477644e-1
2062 7.44949413e-1 -6.63871329e-1
2064 7.26551188e-1 -6.22589585e-1
2066 7.09903516e-1 -5.81622473e-1
2068 6.94887353e-1 -5.40954168e-1
2070 6.81396574e-1 -5.00564160e-1
2072 6.69336784e-1 -4.60428209e-1
2074 6.58624250e-1 -4.20519113e-1
2076 6.49184959e-1 -3.80807314e-1
2078 6.40953784e-1 -3.41261374e-1
2080 6.33873742e-1 -3.01848355e-1
2082 6.27895357e-1 -2.62534100e-1
2084 6.22976096e-1 -2.23283459e-1
2086 6.19079891e-1 -1.84060449e-1
2088 6.16176725e-1 -1.44828372e-1
2090 6.14242287e-1 -1.05549894e-1
2092 6.13257688e-1 -6.61870953e-2
2094 6.13209234e-1 -2.67014916e-2
2096 6.14088249e-1 1.29459582e-2
2098 6.15890950e-1 5.27948665e-2
2100 6.18618375e-1 9.28854406e-2
2102 6.22276351e-1 1.33258518e-1
2104 6.26875516e-1 1.73955607e-1
2106 6.32431385e-1 2.15018937e-1
2108 6.38964462e-1 2.56491502e-1
2110 6.46500405e-1 2.98417116e-1
2112 6.55070239e-1 3.40840459e-1
2114 6.64710627e-1 3.83807120e-1
2116 6.75464193e-1 4.27363633e-1
2118 6.87379917e-1 4.71557501e-1
2120 7.00513584e-1 5.16437210e-1
2122 7.14928321e-1 5.62052215e-1
2124 7.30695208e-1 6.08452908e-1
2126 7.47893978e-1 6.55690550e-1
2128 7.66613827e-1 7.03817162e-1
2130 7.86954324e-1 7.52885364e-1
2132 8.09026454e-1 8.02948147e-1
2134 8.32953799e-1 8.54058566e-1
2136 8.58873873e-1 9.06269328e-1
2138 8.86939638e-1 9.59632252e-1
2140 9.17321207e-1 1.01419757e+0
2142 9.50207768e-1 1.07001304e+0
2144 9.85809755e-1 1.12712277e+0
2146 1.02436127e+0 1.18556582e+0
2148 1.06612281e+0 1.24537432e+0
2150 1.11138431e+0 1.30657119e+0
2152 1.16046847e+0 1.36916726e+0
2154 1.21373453e+0 1.43315760e+0
2156 1.27158227e+0 1.49851705e+0
2158 1.33445644e+0 1.56519454e+0
2160 1.40285142e+0 1.63310607e+0
2162 1.47731609e+0 1.70212599e+0
2164 1.55845872e+0 1.77207618e+0
2166 1.64695165e+0 1.84271264e+0
2168 1.74353544e+0 1.91370907e+0
2170 1.84902175e+0 1.98463664e+0
2172 1.96429432e+0 2.05493939e+0
2174 2.09030678e+0 2.12390442e+0
2176 2.22807560e+0 2.19062628e+0
2178 2.37866603e+0 2.25396483e+0
2180 2.54316792e+0 2.31249651e+0
2182 2.72265747e+0 2.36445932e+0
2184 2.91813988e+0 2.40769320e+0
2186 3.13046689e+0 2.43957926e+0
2188 3.36022242e+0 2.45698405e+0
2190 3.60756950e+0 2.45621943e+0
2192 3.87205352e+0 2.43303352e+0
2194 4.15236098e+0 2.38265484e+0
2196 4.44604177e+0 2.29991810e+0
2198 4.74921715e+0 2.17950393e+0
2200 5.05631590e+0 2.01632292e+0
2202 5.35990541e+0 1.80606049e+0
2204 5.65070610e+0 1.54586830e+0
2206 5.91788532e+0 1.23513821e+0
2208 6.14970402e+0 8.76232565e-1
2210 6.33452453e+0 4.74990390e-1
2212 6.46208298e+0 4.08137108e-2
2214 6.52481305e+0 -4.13807341e-1
2216 6.51893101e+0 -8.74342665e-1
2218 6.44500599e+0 -1.32568624e+0
2220 6.30785934e+0 -1.75373978e+0
2222 6.11582315e+0 -2.14677809e+0
2224 5.87956039e+0 -2.49633548e+0
2226 5.61073726e+0 -2.79750876e+0
2228 5.32082043e+0 -3.04873475e+0
2230 5.02017649e+0 -3.25120719e+0
2232 4.71753519e+0 -3.40812814e+0
2234 4.41978412e+0 -3.52395852e+0
2236 4.13201210e+0 -3.60377364e+0
2238 3.85770681e+0 -3.65277060e+0
2240 3.59902508e+0 -3.67593094e+0
2242 3.35707741e+0 -3.67781715e+0
2244 3.13219124e+0 -3.66247197e+0
2246 2.92413575e+0 -3.63338960e+0
2248 2.73230301e+0 -3.59353267e+0
2250 2.55584771e+0 -3.54537528e+0
2252 2.39379092e+0 -3.49095842e+0
2254 2.24509456e+0 -3.43194863e+0
2256 2.10871290e+0 -3.36969468e+0
2258 1.98362679e+0 -3.30527948e+0
2260 1.86886523e+0 -3.23956576e+0
2262 1.76351770e+0 -3.17323543e+0
2264 1.66674029e+0 -3.10682292e+0
2266 1.57775743e+0 -3.04074293e+0
2268 1.49586073e+0 -2.97531343e+0
2270 1.42040619e+0 -2.91077454e+0
2272 1.35081024e+0 -2.84730395e+0
2274 1.28654530e+0 -2.78502942e+0
2276 1.22713519e+0 -2.72403900e+0
2278 1.17215054e+0 -2.66438923e+0
2280 1.12120440e+0 -2.60611175e+0
2282 1.07394812e+0 -2.54921869e+0
2284 1.03006751e+0 -2.49370695e+0
2286 9.89279356e-1 -2.43956166e+0
2288 9.51328224e-1 -2.38675895e+0
2290 9.15983600e-1 -2.33526815e+0
2292 8.83037302e-1 -2.28505361e+0
2294 8.52301164e-1 -2.23607605e+0
2296 8.23604971e-1 -2.18829375e+0
2298 7.96794610e-1 -2.14166336e+0
2300 7.71730424e-1 -2.09614065e+0
2302 7.48285748e-1 -2.05168105e+0
2304 7.26345604e-1 -2.00824006e+0
2306 7.05805535e-1 -1.96577356e+0
2308 6.86570579e-1 -1.92423810e+0
2310 6.68554343e-1 -1.88359101e+0
2312 6.51678183e-1 -1.84379059e+0
2314 6.35870480e-1 -1.80479620e+0
2316 6.21065985e-1 -1.76656825e+0
2318 6.07205239e-1 -1.72906830e+0
2320 5.94234062e-1 -1.69225904e+0
2322 5.82103085e-1 -1.65610428e+0
2324 5.70767347e-1 -1.62056892e+0
2326 5.60185924e-1 -1.58561897e+0
2328 5.50321602e-1 -1.55122146e+0
2330 5.41140592e-1 -1.51734442e+0
2332 5.32612268e-1 -1.48395684e+0
2334 5.24708939e-1 -1.45102860e+0
2336 5.17405643e-1 -1.41853045e+0
2338 5.10679971e-1 -1.38643393e+0
2340 5.04511908e-1 -1.35471133e+0
2342 4.98883693e-1 -1.32333565e+0
2344 4.93779703e-1 -1.29228050e+0
2346 4.89186344e-1 -1.26152012e+0
2348 4.85091969e-1 -1.23102926e+0
2350 4.81486801e-1 -1.20078319e+0
2352 4.78362876e-1 -1.17075759e+0
2354 4.75713996e-1 -1.14092855e+0
2356 4.73535700e-1 -1.11127251e+0
2358 4.71825237e-1 -1.08176619e+0
2360 4.70581564e-1 -1.05238659e+0
2362 4.69805345e-1 -1.02311091e+0
2364 4.69498973e-1 -9.93916535e-1
2366 4.69666593e-1 -9.64780985e-1
2368 4.70314150e-1 -9.35681879e-1
2370 4.71449440e-1 -9.06596907e-1
2372 4.73082181e-1 -8.77503796e-1
2374 4.75224098e-1 -8.48380288e-1
2376 4.77889023e-1 -8.19204118e-1
2378 4.81093012e-1 -7.89952994e-1
2380 4.84854480e-1 -7.60604588e-1
2382 4.89194362e-1 -7.31136535e-1
2384 4.94136282e-1 -7.01526434e-1
2386 4.99706763e-1 -6.71751867e-1
2388 5.05935450e-1 -6.41790425e-1
2390 5.12855368e-1 -6.11619755e-1
2392 5.20503212e-1 -5.81217614e-1
2394 5.28919669e-1 -5.50561962e-1
2396 5.38149778e-1 -5.19631065e-1
2398 5.48243341e-1 -4.88403641e-1
2400 5.59255368e-1 -4.56859041e-1
2402 5.71246585e-1 -4.24977477e-1
2404 5.84283991e-1 -3.92740311e-1
2406 5.98441479e-1 -3.60130410e-1
2408 6.13800528e-1 -3.27132583e-1
2410 6.30450955e-1 -2.93734130e-1
2412 6.48491758e-1 -2.59925501e-1
2414 6.68032029e-1 -2.25701118e-1
2416 6.89191951e-1 -1.91060366e-1
2418 7.12103878e-1 -1.56008815e-1
2420 7.36913493e-1 -1.20559696e-1
2422 7.63781034e-1 -8.47357066e-2
2424 7.92882567e-1 -4.85711915e-2
2426 8.24411287e-1 -1.21147943e-2
2428 8.58578795e-1 2.45673436e-2
2430 8.95616289e-1 6.13877226e-2
2432 9.35775574e-1 9.82328453e-2
2434 9.79329760e-1 1.34957659e-1
2436 1.02657346e+0 1.71378936e-1
2438 1.07782224e+0 2.07267429e-1
2440 1.13341099e+0 2.42338659e-1
2442 1.19369073e+0 2.76242203e-1
2444 1.25902328e+0 3.08549412e-1
2446 1.32977310e+0 3.38739580e-1
2448 1.40629524e+0 3.66184771e-1
2450 1.48891829e+0 3.90133767e-1
2452 1.57792114e+0 4.09696008e-1
2454 1.67350184e+0 4.23826985e-1
2456 1.77573743e+0 4.31317301e-1
2458 1.88453338e+0 4.30788670e-1
2460 1.99956243e+0 4.20701253e-1
2462 2.12019387e+0 3.99378007e-1
2464 2.24541653e+0 3.65052670e-1
2466 2.37376230e+0 3.15948295e-1
2468 2.50324098e+0 2.50391972e-1
2470 2.63130226e+0 1.66967892e-1
2472 2.75484407e+0 6.47042128e-2
2474 2.87028773e+0 -5.67206090e-2
2476 2.97373609e+0 -1.96778218e-1
2478 3.06121931e+0 -3.53934561e-1
2480 3.12901415e+0 -5.25580083e-1
2482 3.17400046e+0 -7.08082531e-1
2484 3.19399865e+0 -8.96980098e-1
2486 3.18802449e+0 -1.08730287e+0
2488 3.15640767e+0 -1.27397833e+0
2490 3.10074792e+0 -1.45225365e+0
2492 3.02371887e+0 -1.61806281e+0
2494 2.92876264e+0 -1.76828227e+0
2496 2.81973660e+0 -1.90084834e+0
2498 2.70057310e+0 -2.01474164e+0
2500 2.57499840e+0 -2.10986793e+0
2502 2.44633442e+0 -2.18687634e+0
2504 2.31738664e+0 -2.24695489e+0
2506 2.19040617e+0 -2.29163452e+0
2508 2.06710738e+0 -2.32262115e+0
2510 1.94872080e+0 -2.34166419e+0
2512 1.83606412e+0 -2.35046232e+0
2514 1.72961834e+0 -2.35060204e+0
2516 1.62960063e+0 -2.34352283e+0
2518 1.53602911e+0 -2.33050203e+0
2520 1.44877757e+0 -2.31265345e+0
2522 1.36761989e+0 -2.29093482e+0
2524 1.29226494e+0 -2.26616028e+0
2526 1.22238317e+0 -2.23901538e+0
2528 1.15762643e+0 -2.21007273e+0
2530 1.09764218e+0 -2.17980717e+0
2532 1.04208354e+0 -2.14860998e+0
2534 9.90615933e-1 -2.11680154e+0
2536 9.42921387e-1 -2.08464256e+0
2538 8.98700956e-1 -2.05234386e+0
2540 8.57675898e-1 -2.02007464e+0
2542 8.19587920e-1 -1.98796962e+0
2544 7.84198816e-1 -1.95613500e+0
2546 7.51289692e-1 -1.92465346e+0
2548 7.20659946e-1 -1.89358837e+0
2550 6.92126105e-1 -1.86298723e+0
2552 6.65520604e-1 -1.83288465e+0
2554 6.40690552e-1 -1.80330465e+0
2556 6.17496539e-1 -1.77426269e+0
2558 5.95811484e-1 -1.74576735e+0
2560 5.75519555e-1 -1.71782158e+0
2562 5.56515164e-1 -1.69042392e+0
2564 5.38702032e-1 -1.66356933e+0
2566 5.21992337e-1 -1.63725001e+0
2568 5.06305933e-1 -1.61145596e+0
2570 4.91569637e-1 -1.58617554e+0
2572 4.77716583e-1 -1.56139584e+0
2574 4.64685639e-1 -1.53710305e+0
2576 4.52420875e-1 -1.51328270e+0
2578 4.40871088e-1 -1.48991992e+0
2580 4.29989368e-1 -1.46699959e+0
2582 4.19732710e-1 -1.44450651e+0
2584 4.10061661e-1 -1.42242548e+0
2586 4.00940008e-1 -1.40074145e+0
2588 3.92334489e-1 -1.37943950e+0
2590 3.84214534e-1 -1.35850500e+0
2592 3.76552041e-1 -1.33792356e+0
2594 3.69321156e-1 -1.31768114e+0
2596 3.62498094e-1 -1.29776399e+0
2598 3.56060962e-1 -1.27815874e+0
2600 3.49989609e-1 -1.25885235e+0
2602 3.44265486e-1 -1.23983216e+0
2604 3.38871520e-1 -1.22108584e+0
2606 3.33792003e-1 -1.20260144e+0
2608 3.29012485e-1 -1.18436734e+0
2610 3.24519689e-1 -1.16637228e+0
2612 3.20301423e-1 -1.14860531e+0
2614 3.16346503e-1 -1.13105581e+0
2616 3.12644692e-1 -1.11371347e+0
2618 3.09186635e-1 -1.09656827e+0
2620 3.05963802e-1 -1.07961049e+0
2622 3.02968444e-1 -1.06283066e+0
2624 3.00193548e-1 -1.04621960e+0
2626 2.97632795e-1 -1.02976835e+0
